term,crn,section,credits,time,gpa,enrollment,difficulty,department,fName,lName
201608,85962,B2,3,2:35 pm - 3:25 pm,3.22,18,1,CS,Melinda,McDaniel
201608,85963,B3,3,2:35 pm - 3:25 pm,3.19,30,1,CS,Melinda,McDaniel
201608,87105,B4,3,2:35 pm - 3:25 pm,2.77,14,1,CS,Melinda,McDaniel
201608,88942,B5,3,2:35 pm - 3:25 pm,2.82,11,1,CS,Melinda,McDaniel
201608,89226,B6,3,2:35 pm - 3:25 pm,3.22,48,1,CS,Melinda,McDaniel
201608,90966,C1,3,4:05 pm - 4:55 pm,3.26,48,1,CS,Christopher,Simpkins
201608,90967,C2,3,4:05 pm - 4:55 pm,3.32,50,1,CS,Christopher,Simpkins
201608,90968,C3,3,4:05 pm - 4:55 pm,3.35,50,1,CS,Christopher,Simpkins
201608,92239,C4,3,4:05 pm - 4:55 pm,3.33,49,1,CS,Christopher,Simpkins
201608,92242,C5,3,4:05 pm - 4:55 pm,3.23,38,1,CS,Christopher,Simpkins
201608,83478,GR,3,1:35 pm - 2:25 pm,2,5,1,CS,Melinda,McDaniel
201608,83359,A1,3,10:35 am - 11:25 am,2.53,51,1,CS,Mary,Hudachek-Buswell
201608,83360,A2,3,10:35 am - 11:25 am,2.24,48,1,CS,Mary,Hudachek-Buswell
201608,83361,A3,3,10:35 am - 11:25 am,2.47,50,1,CS,Mary,Hudachek-Buswell
201608,85466,A4,3,10:35 am - 11:25 am,2.58,47,1,CS,Mary,Hudachek-Buswell
201608,86870,A5,3,10:35 am - 11:25 am,3.5,8,1,CS,Mary,Hudachek-Buswell
201608,88092,B1,3,11:35 am - 12:25 pm,2.62,46,1,CS,Mary,Hudachek-Buswell
201608,88190,B2,3,11:35 am - 12:25 pm,2.9,46,1,CS,Mary,Hudachek-Buswell
201608,88191,B3,3,11:35 am - 12:25 pm,2.91,50,1,CS,Mary,Hudachek-Buswell
201608,88192,B4,3,11:35 am - 12:25 pm,2.71,44,1,CS,Mary,Hudachek-Buswell
201608,89372,B5,3,11:35 am - 12:25 pm,2.85,50,1,CS,Mary,Hudachek-Buswell
201608,90519,A1,3,9:05 am - 9:55 am,2.97,40,1,CS,David,Smith
201608,90521,A2,3,9:05 am - 9:55 am,3.21,50,1,CS,David,Smith
201608,90522,A3,3,9:05 am - 9:55 am,2.74,50,1,CS,David,Smith
201608,90523,A4,3,9:05 am - 9:55 am,2.92,50,1,CS,David,Smith
201608,90524,A5,3,9:05 am - 9:55 am,2.95,25,1,CS,David,Smith
201608,82255,B01,3,12:05 pm - 12:55 pm,3.27,50,1,CS,Kantwon,Rogers
201608,82256,B02,3,12:05 pm - 12:55 pm,2.88,51,1,CS,Kantwon,Rogers
201608,82257,B03,3,12:05 pm - 12:55 pm,2.58,50,1,CS,Kantwon,Rogers
201608,82258,B04,3,12:05 pm - 12:55 pm,2.7,50,1,CS,Kantwon,Rogers
201608,82305,B05,3,12:05 pm - 12:55 pm,3.13,40,1,CS,Kantwon,Rogers
201608,89228,B06,3,12:05 pm - 12:55 pm,3.1,41,1,CS,Kantwon,Rogers
201608,82306,C01,3,3:05 pm - 3:55 pm,2.8,50,1,CS,David,Smith
201608,82307,C02,3,3:05 pm - 3:55 pm,2.75,49,1,CS,David,Smith
201608,82308,C03,3,3:05 pm - 3:55 pm,2.89,50,1,CS,David,Smith
201608,82309,C04,3,3:05 pm - 3:55 pm,2.87,47,1,CS,David,Smith
201608,83068,C05,3,3:05 pm - 3:55 pm,2.36,41,1,CS,David,Smith
201608,82310,C06,3,3:05 pm - 3:55 pm,2.86,49,1,CS,David,Smith
201608,82249,D01,3,1:05 pm - 1:55 pm,2.93,50,1,CS,David,Smith
201608,82250,D02,3,1:05 pm - 1:55 pm,2.41,46,1,CS,David,Smith
201608,82251,D03,3,1:05 pm - 1:55 pm,2.72,25,1,CS,David,Smith
201608,82252,D04,3,1:05 pm - 1:55 pm,2.62,48,1,CS,David,Smith
201608,82253,D05,3,1:05 pm - 1:55 pm,2.41,46,1,CS,David,Smith
201608,83965,HP1,3,9:05 am - 9:55 am,3.69,13,1,CS,David,Smith
201608,83966,HP2,3,12:05 pm - 12:55 pm,3.28,18,1,CS,David,Smith
201608,83967,HP3,3,3:05 pm - 3:55 pm,3.44,9,1,CS,David,Smith
201608,83968,HP4,3,1:05 pm - 1:55 pm,4,7,1,CS,David,Smith
201608,85957,A1,3,4:05 pm - 4:55 pm,2.57,50,2,CS,Monica,Sweat
201608,85958,A2,3,4:05 pm - 4:55 pm,2.73,50,2,CS,Monica,Sweat
201608,87628,A3,3,4:05 pm - 4:55 pm,2.72,51,2,CS,Monica,Sweat
201608,85959,B1,3,2:05 pm - 2:55 pm,2.61,49,2,CS,Monica,Sweat
201608,85960,B2,3,2:05 pm - 2:55 pm,2.59,48,2,CS,Monica,Sweat
201608,87629,B3,3,2:05 pm - 2:55 pm,2.57,49,2,CS,Monica,Sweat
201608,92234,B4,3,2:05 pm - 2:55 pm,2.88,26,2,CS,Monica,Sweat
201608,86732,A,3,3:05 pm - 4:25 pm,3.53,41,2,CS,Vijay,Vazirani
201608,85050,A1,4,3:05 pm - 4:25 pm,2.91,25,2,CS,William,Leahy
201608,85051,A2,4,3:05 pm - 4:25 pm,3.48,26,2,CS,William,Leahy
201608,82314,A3,4,4:35 pm - 5:55 pm,3.52,25,2,CS,William,Leahy
201608,86893,A4,4,4:35 pm - 5:55 pm,3.13,25,2,CS,William,Leahy
201608,88647,A5,4,6:05 pm - 7:25 pm,3.57,23,2,CS,William,Leahy
201608,88944,A6,4,6:05 pm - 7:25 pm,3.35,22,2,CS,William,Leahy
201608,90419,A7,4,4:35 pm - 5:55 pm,3.64,25,2,CS,William,Leahy
201608,92222,A8,4,6:05 pm - 7:25 pm,2.71,7,2,CS,William,Leahy
201608,92224,A9,4,6:05 pm - 7:25 pm,2.78,10,2,CS,William,Leahy
201608,82302,B1,4,3:05 pm - 4:25 pm,3.17,25,2,CS,William,Leahy
201608,82312,B2,4,3:05 pm - 4:25 pm,3.52,25,2,CS,William,Leahy
201608,82313,B3,4,4:35 pm - 5:55 pm,3.08,25,2,CS,William,Leahy
201608,86982,B4,4,4:35 pm - 5:55 pm,3.38,25,2,CS,William,Leahy
201608,87847,B5,4,6:05 pm - 7:25 pm,2.92,25,2,CS,William,Leahy
201608,88945,B6,4,6:05 pm - 7:25 pm,2.83,23,2,CS,William,Leahy
201608,90421,B7,4,4:35 pm - 5:55 pm,3.36,25,2,CS,William,Leahy
201608,92225,B8,4,3:05 pm - 4:25 pm,2.65,25,2,CS,William,Leahy
201608,92226,B9,4,6:05 pm - 7:25 pm,2.17,6,2,CS,William,Leahy
201608,80264,A1,4,12:05 pm - 1:25 pm,2.38,65,2,CS,Thomas,Conte
201608,88792,A2,4,12:05 pm - 1:25 pm,2.74,64,2,CS,Thomas,Conte
201608,88793,A3,4,12:05 pm - 1:25 pm,2.94,63,2,CS,Thomas,Conte
201608,89668,A4,4,12:05 pm - 1:25 pm,2.66,64,2,CS,Thomas,Conte
201608,92238,A5,4,12:05 pm - 1:25 pm,2.13,29,2,CS,Thomas,Conte
201608,83682,A,4,4:05 pm - 5:25 pm,2.81,27,2,CS,William,Leahy
201608,86000,A1,3,2:05 pm - 2:55 pm,3.4,50,2,CS,Christopher,Simpkins
201608,86001,A2,3,2:05 pm - 2:55 pm,3.12,43,2,CS,Christopher,Simpkins
201608,86002,A3,3,2:05 pm - 2:55 pm,3.44,50,2,CS,Christopher,Simpkins
201608,86003,A4,3,2:05 pm - 2:55 pm,3.12,46,2,CS,Christopher,Simpkins
201608,86675,A5,3,2:05 pm - 2:55 pm,3.44,49,2,CS,Christopher,Simpkins
201608,89373,A6,3,2:05 pm - 2:55 pm,2.9,11,2,CS,Christopher,Simpkins
201608,81718,A,3,12:05 pm - 12:55 pm,3.91,133,2,CS,Robert,Waters
201608,90775,B,3,1:05 pm - 1:55 pm,3.94,228,2,CS,Robert,Waters
201608,81758,C,3,3:05 pm - 3:55 pm,3.9,42,2,CS,Susan,Watson-Phillips
201608,92305,GR,3,12:05 pm - 12:55 pm,4,2,2,CS,Robert,Waters
201608,91739,L01,3,4:35 pm - 5:55 pm,3.6,5,2,CS,Raghupathy,Sivakumar
201608,91792,L02,3,4:35 pm - 5:55 pm,3,4,2,CS,Raghupathy,Sivakumar
201608,91793,L03,3,4:35 pm - 5:55 pm,4,2,2,CS,Nishant,Dass
201608,91794,L04,3,4:35 pm - 5:55 pm,4,6,2,CS,Nishant,Dass
201608,91795,L05,3,4:35 pm - 5:55 pm,3.6,6,2,CS,Nishant,Dass
201608,87902,WDB,3,10:05 am - 10:55 am,4,23,2,CS,Cedric,Stallworth
201608,91981,A,3,3:05 pm - 5:55 pm,4,2,3,CS,Merrick,Furst
201608,80265,A,3,12:05 pm - 1:25 pm,3.45,73,3,CS,Timothy,Andersen
201608,88186,A,3,3:05 pm - 4:25 pm,3.73,48,3,CS,Hadi,Esmaeilzadeh
201608,80266,A,3,9:35 am - 10:55 am,2.57,167,3,CS,Matthew,Sanders
201608,87269,A,3,2:05 pm - 2:55 pm,3.7,37,3,CS,Aibek,Musaev
201608,89135,JDA,1,9:05 am - 9:55 am,3.56,50,3,CS,Daniel,Forsyth
201608,89136,JDB,1,10:05 am - 10:55 am,3.65,51,3,CS,Daniel,Forsyth
201608,89138,JDC,1,2:05 pm - 2:55 pm,3.79,48,3,CS,Joelle,Alcaidinho
201608,90171,JDD,1,3:05 pm - 3:55 pm,3.86,50,3,CS,Olufisayo,Omojokun
201608,91912,JDE,1,1:05 pm - 1:55 pm,3.71,51,3,CS,Joelle,Alcaidinho
201608,91913,JDF,1,4:05 pm - 4:55 pm,3.98,42,3,CS,Olufisayo,Omojokun
201608,89139,JIA,2,8:05 am - 8:55 am,3.92,50,3,CS,Robert,Waters
201608,89140,JIB,2,1:05 pm - 1:55 pm,3.91,54,3,CS,Olufisayo,Omojokun
201608,89141,JIC,2,2:05 pm - 2:55 pm,3.92,51,3,CS,Olufisayo,Omojokun
201608,90726,JID,2,3:05 pm - 3:55 pm,3.7,50,3,CS,Robert,Waters
201608,83338,A,3,1:35 pm - 2:55 pm,3.03,98,3,CS,Jaroslaw,Rossignac
201608,82304,A,3,2:05 pm - 2:55 pm,3.6,178,3,CS,H.,Venkateswaran
201608,82303,B,3,12:05 pm - 12:55 pm,3.37,87,3,CS,Yang,Peng
201608,82625,A,3,10:05 am - 10:55 am,3.7,264,3,CS,Mark,Riedl
201608,88093,A,4,12:05 pm - 1:25 pm,3.59,27,3,CS,Tucker,Balch
201608,91858,B,4,12:05 pm - 1:25 pm,3.82,22,3,CS,Tucker,Balch
201608,87617,TM,3,4:35 pm - 5:55 pm,4,3,3,CS,Eric,Overby
201608,83362,A,3,2:05 pm - 2:55 pm,3.75,59,3,CS,Gregory,Abowd
201608,88095,B,3,9:35 am - 10:55 am,3.86,64,3,CS,Rosa,Arriaga
201608,84425,A,3,1:35 pm - 2:55 pm,3.39,88,3,CS,Rosa,Arriaga
201608,82077,A,3,1:35 pm - 2:55 pm,3.45,45,4,CS,Amy,Bruckman
201608,82058,B,3,9:35 am - 10:55 am,3.17,42,4,CS,Rebecca,Grinter
201608,82057,C,3,3:05 pm - 4:25 pm,3.8,44,4,CS,Eric,Gilbert
201608,90963,D,3,9:35 am - 10:55 am,3.76,43,4,CS,Jimeng,Sun
201608,91906,E,3,3:05 pm - 4:25 pm,3.12,38,4,CS,William,McCracken
201608,91907,F,3,4:35 pm - 5:55 pm,3.09,35,4,CS,William,McCracken
201608,92146,IP,3,1:35 pm - 2:55 pm,4,2,4,CS,Amy,Bruckman
201608,84245,A,3,11:05 am - 11:55 am,2.8,8,4,CS,Umakishore,Ramachandran
201608,82923,A,3,12:05 pm - 1:25 pm,3.88,9,4,CS,Calton,Pu
201608,81868,A,3,1:35 pm - 2:55 pm,3.73,75,4,CS,Wenke,Lee
201608,88100,A,3,4:35 pm - 5:55 pm,3.12,31,4,CS,Santosh,Pande
201608,89143,A,3,9:35 am - 10:55 am,3.16,27,4,CS,Jun,Xu
201608,84762,A,3,4:35 pm - 5:55 pm,3.65,72,4,CS,William,Eason
201608,84261,A,3,12:05 pm - 1:25 pm,3.13,17,4,CS,Milos,Prvulovic
201608,90215,B,3,3:05 pm - 4:25 pm,3.25,8,4,CS,Tushar,Krishna
201608,89842,A,3,1:35 pm - 2:55 pm,3.33,16,4,CS,William,Harris
201608,80268,A,3,3:05 pm - 4:25 pm,3.02,180,4,CS,Monica,Sweat
201608,80267,B,3,1:35 pm - 2:55 pm,3.18,193,4,CS,Christopher,Simpkins
201608,81719,A,3,9:05 am - 9:55 am,3.38,35,4,CS,Jeffrey,Wilson
201608,86620,A,3,9:35 am - 10:55 am,3.04,96,4,CS,James,Foley
201608,83332,A,3,9:35 am - 10:55 am,2.97,31,4,CS,Warren,Edwards
201608,90903,A,3,11:05 am - 11:55 am,3.82,91,4,CS,James,Hays
201608,87270,A,3,3:05 pm - 4:25 pm,3.18,73,4,CS,Alexandra,Boldyreva
201608,91185,B,3,12:05 pm - 1:25 pm,3.77,83,4,CS,Richard,Lipton
201608,84763,A,3,1:35 pm - 2:55 pm,3.88,44,4,CS,Kolomira-Elini,Mihail
201608,88782,A,3,12:05 pm - 1:25 pm,3.72,47,4,CS,Maribeth,Coleman
201608,83914,A,3,9:05 am - 9:55 am,3.33,64,4,CS,Ashok,Goel
201608,90900,A,3,4:35 pm - 5:55 pm,3.58,109,4,CS,Byron,Boots
201608,88114,A,3,12:05 pm - 1:25 pm,3.74,34,4,CS,Elizabeth,Disalvo
201608,91144,A,3,3:05 pm - 5:55 pm,3.5,2,4,CS,Neha,Kumar
201608,81479,A,4,3:05 pm - 4:25 pm,3.5,35,4,CS,Concettina,Guerra
201608,89840,A,3,6:05 pm - 8:55 pm,2.93,31,4,CS,Ana,Anton
201608,87576,TM,3,4:35 pm - 5:55 pm,4,5,4,CS,Robert,Burgess
201608,90902,C4G,3,11:05 am - 11:55 am,3.83,6,4,CS,Ellen,Zegura
201608,90935,CAB,3,2:05 pm - 4:55 pm,4,2,4,CS,Santosh,Vempala
201608,86751,MLT,3,1:35 pm - 2:55 pm,4,2,4,CS,Tucker,Balch
201608,89146,SC,3,4:35 pm - 5:55 pm,4,1,4,CS,Munmun,Choudhury
201608,90901,SCP,3,1:35 pm - 2:55 pm,3.83,6,4,CS,Ellen,Zegura
201608,90937,SIC,3,2:05 pm - 4:55 pm,4,5,4,CS,Umakishore,Ramachandran
201608,85919,A,3,1:35 pm - 2:55 pm,4,13,6,CS,Wenke,Lee
201608,85953,A,3,11:05 am - 11:55 am,3.86,39,6,CS,Ellen,Zegura
201608,81573,A,3,11:05 am - 11:55 am,3.63,48,6,CS,Umakishore,Ramachandran
201608,81493,A,3,12:05 pm - 1:25 pm,3.91,58,6,CS,Calton,Pu
201608,88098,A,3,3:05 pm - 4:25 pm,3.39,49,6,CS,Mustaque,Ahamad
201608,87271,A,3,9:35 am - 10:55 am,3.98,85,6,CS,Mostafa,Ammar
201608,82986,A,3,12:05 pm - 1:25 pm,3.51,45,6,CS,Alexandra,Boldyreva
201608,83328,A,3,12:05 pm - 1:25 pm,3.27,14,6,CS,Milos,Prvulovic
201608,90216,B,3,3:05 pm - 4:25 pm,3.6,5,6,CS,Tushar,Krishna
201608,87272,A,3,3:05 pm - 4:25 pm,3.68,49,6,CS,Shamkant,Navathe
201608,83404,A,3,9:35 am - 10:55 am,3.9,10,6,CS,Mark,Guzdial
201608,86609,A,3,1:35 pm - 2:55 pm,3.93,16,6,CS,John,Stasko
201608,91153,A,3,3:05 pm - 5:55 pm,3.57,24,6,CS,Neha,Kumar
201608,81720,A,3,9:35 am - 10:55 am,3.55,22,6,CS,Warren,Edwards
201608,87596,A,3,9:05 am - 9:55 am,3.87,15,6,CS,Jeffrey,Wilson
201608,87308,A,3,12:05 pm - 1:25 pm,3.94,16,6,CS,Elizabeth,Disalvo
201608,89149,A,3,4:35 pm - 5:55 pm,3.57,24,6,CS,Munmun,Choudhury
201608,90191,A,3,11:05 am - 11:55 am,3.85,94,6,CS,James,Hays
201608,81736,A,3,3:05 pm - 4:25 pm,4,20,6,CS,Jaroslaw,Rossignac
201608,82060,A,3,12:05 pm - 12:55 pm,3.71,102,6,CS,Kolomira-Elini,Mihail
201608,86599,A,3,9:35 am - 10:55 am,3.82,82,6,CS,Thad,Starner
201608,91876,A,3,3:05 pm - 5:55 pm,3.75,4,6,CS,Milton,Mueller
201608,89841,A,3,6:05 pm - 8:55 pm,3.25,8,6,CS,Ana,Anton
201608,87003,A,1,3:05 pm - 4:55 pm,3.95,78,6,CS,Richard,Henneman
201608,80269,SCS,5,4:35 pm - 7:25 pm,4,36,7,CS,Alexander,Endert
201608,89828,SIC,5,4:35 pm - 7:25 pm,4,11,7,CS,Alexander,Endert
201608,91422,A,3,1:35 pm - 2:55 pm,3.96,27,7,CS,Konstantinos,Dovrolis
201608,90738,A,3,4:35 pm - 5:55 pm,3.85,21,7,CS,Hyesoon,Kim
201608,85916,A,3,3:05 pm - 4:25 pm,3.52,62,7,CS,John,Stasko
201608,90740,A,3,12:05 pm - 1:25 pm,3.89,44,7,CS,Cheng-Yun,Liu
201608,90742,A,3,9:35 am - 10:55 am,3.58,36,7,CS,Santosh,Vempala
201608,90743,A,3,3:05 pm - 4:25 pm,3.94,34,7,CS,Sonia,Chernova
201608,85918,A,3,9:05 am - 9:55 am,3.88,45,7,CS,Ashok,Goel
201608,86924,A,3,3:05 pm - 4:25 pm,3.61,114,7,CS,Le,Song
201608,91891,A,3,1:35 pm - 2:55 pm,3.56,145,7,CS,Tucker,Balch
201608,91889,QCF,3,1:35 pm - 2:55 pm,3.54,27,7,CS,Tucker,Balch
201608,84441,HC,3,12:05 pm - 1:55 pm,3.75,8,7,CS,Jun,Ueda
201608,90316,STM,2,10:05 am - 11:55 am,4,5,8,CS,Mark,Guzdial
201608,90055,ACS,3,4:35 pm - 5:55 pm,4,1,8,CS,Yacin,Nadji
201608,89154,BDS,3,12:05 pm - 1:25 pm,4,68,8,CS,Ling,Liu
201608,90936,CAB,3,2:05 pm - 4:55 pm,3.84,21,8,CS,Santosh,Vempala
201608,92096,DG,3,3:05 pm - 5:55 pm,4,5,8,CS,Yi-Luen,Do
201608,89854,HCI,3,4:35 pm - 5:55 pm,3.98,58,8,CS,Lauren,Wilcox
201608,84801,MAS,3,4:35 pm - 5:55 pm,3.88,28,8,CS,William,Eason
201608,91919,PDA,3,1:05 pm - 1:55 pm,4,2,8,CS,Sung,Lim
201608,92097,SCC,3,6:05 pm - 8:55 pm,4,2,8,CS,Yi-Luen,Do
201608,90938,SIC,3,2:05 pm - 4:55 pm,4,10,8,CS,Umakishore,Ramachandran
201608,87872,SRD,3,9:05 am - 9:55 am,4,20,8,CS,Bruce,Walker
201608,84570,A,3,9:35 am - 10:55 am,2.45,53,2,ISYE,Craig,Tovey
201608,80560,B,3,11:05 am - 11:55 am,2.72,70,2,ISYE,Alisha,Waller
201608,80557,C,3,12:05 pm - 1:25 pm,2.98,61,2,ISYE,Huan,Xu
201608,80559,D,3,10:05 am - 10:55 am,3.07,60,2,ISYE,Damon,Williams
201608,80561,A,3,10:05 am - 10:55 am,3.1,60,2,ISYE,Benjamin,Haaland
201608,80562,B,3,1:05 pm - 1:55 pm,3,33,2,ISYE,Alisha,Waller
201608,84278,C,3,3:05 pm - 4:25 pm,3.09,59,2,ISYE,Nicoleta,Serban
201608,87748,A,1,11:05 am - 11:55 am,3.8,23,2,ISYE,Maurice,Trebuchon
201608,91786,SLS,3,12:05 pm - 1:25 pm,4,8,2,ISYE,Valerie,Thomas
201608,80563,A1,1,11:05 am - 11:55 am,3.52,74,3,ISYE,Kelly,Bartlett
201608,83350,A2,1,11:05 am - 11:55 am,3.51,75,3,ISYE,Kelly,Bartlett
201608,88314,B1,1,4:05 pm - 4:55 pm,3.34,66,3,ISYE,Douglas,Bodner
201608,88316,B2,1,4:05 pm - 4:55 pm,3.31,65,3,ISYE,Douglas,Bodner
201608,88317,C1,1,10:05 am - 10:55 am,3.52,71,3,ISYE,Kelly,Bartlett
201608,88318,C2,1,10:05 am - 10:55 am,3.45,71,3,ISYE,Kelly,Bartlett
201608,88319,D1,1,9:05 am - 9:55 am,3.16,68,3,ISYE,Gunter,Sharp
201608,88320,D2,1,9:05 am - 9:55 am,2.97,70,3,ISYE,Gunter,Sharp
201608,80565,A,3,12:05 pm - 1:25 pm,3.5,56,3,ISYE,Douglas,Bodner
201608,87689,B,3,12:05 pm - 1:25 pm,3.12,66,3,ISYE,Anthony,Bonifonte
201608,80569,A,3,1:35 pm - 2:55 pm,3.15,70,3,ISYE,David,Goldsman
201608,84756,B,3,9:35 am - 10:55 am,3.22,70,3,ISYE,David,Goldsman
201608,87700,C,3,10:05 am - 10:55 am,2.94,36,3,ISYE,Christos,Alexopoulos
201608,85523,A,3,10:05 am - 10:55 am,2.85,52,3,ISYE,John,Vate
201608,86676,B,3,8:05 am - 9:25 am,2.93,46,3,ISYE,Jose,Orozco
201608,88323,C,3,1:35 pm - 2:55 pm,2.98,53,3,ISYE,Alejandro,Toriello
201608,86677,TR1,3,12:05 pm - 1:25 pm,2.91,58,3,ISYE,Dima,Nazzal
201608,91777,TR2,3,1:35 pm - 2:55 pm,2.56,28,3,ISYE,Leon,McGinnis
201608,88324,WIL,3,8:05 am - 9:25 am,2.95,39,3,ISYE,Damon,Williams
201608,80566,A,3,1:35 pm - 2:55 pm,2.87,61,3,ISYE,Hayriye,Ayhan
201608,80568,B,3,9:05 am - 9:55 am,2.79,53,3,ISYE,Seong-Hee,Kim
201608,88335,C,3,11:05 am - 11:55 am,2.88,56,3,ISYE,Seong-Hee,Kim
201608,89133,MW1,3,10:05 am - 10:55 am,2.8,52,3,ISYE,Ronald,Johnson
201608,88337,MW2,3,10:05 am - 10:55 am,3.07,74,3,ISYE,Yajun,Mei
201608,91192,MW3,3,12:05 pm - 12:55 pm,2.64,74,3,ISYE,Nagi,Gebraeel
201608,88336,MW4,3,11:05 am - 11:55 am,2.76,60,3,ISYE,Ronald,Johnson
201608,80592,TR1,3,8:05 am - 9:25 am,2.68,62,3,ISYE,Damon,Williams
201608,89185,TR2,3,9:35 am - 10:55 am,3.08,73,3,ISYE,I-Hsiang,Lee
201608,88326,MW1,3,3:05 pm - 4:25 pm,3.19,27,3,ISYE,Murat,/></a></td>
201608,89125,MW4,3,9:05 am - 10:25 am,3.17,12,3,ISYE,Dawn,/></a></td>
201608,88339,TR1,3,1:35 pm - 2:25 pm,2.96,25,3,ISYE,Natashia,Boland
201608,88340,TR2,3,1:35 pm - 2:25 pm,2.83,26,3,ISYE,Natashia,Boland
201608,88342,TR3,3,9:35 am - 10:55 am,3.23,13,3,ISYE,Iman,/></a></td>
201608,85030,A,3,9:05 am - 9:55 am,3.14,59,4,ISYE,Gamze,Tokol-Goldsman
201608,87677,B,3,1:05 pm - 1:55 pm,3.02,65,4,ISYE,Gamze,Tokol-Goldsman
201608,85451,A,3,11:05 am - 11:55 am,2.21,24,4,ISYE,Anton,Kleywegt
201608,85450,A,3,9:35 am - 10:55 am,2.86,80,4,ISYE,Paul,Griffin
201608,91524,B,3,12:05 pm - 1:25 pm,3.3,66,4,ISYE,Pinar,Keskinocak
201608,86135,SH,3,4:35 pm - 5:55 pm,2.39,63,4,ISYE,Steven,Hackman
201608,91453,A,1,1:05 pm - 1:55 pm,3.57,8,4,ISYE,Guillermo,Velarde
201608,91627,ME,1,1:05 pm - 1:55 pm,4,3,4,ISYE,Guillermo,Velarde
201608,91821,BLA,2,9:05 am - 9:55 am,3.89,11,4,ISYE,Brandy,Blake
201608,90885,AM,3,12:05 pm - 2:55 pm,3,6,4,ISYE,Hsu-Pin,Wang
201608,91456,NM2,3,3:05 pm - 4:25 pm,3.33,41,4,ISYE,Arkadi,Nemirovski
201608,91071,RE,3,11:05 am - 11:55 am,2.65,17,4,ISYE,Nagi,Gebraeel
201608,83351,REV,3,4:35 pm - 5:55 pm,2.9,73,4,ISYE,Spiridon,Reveliotis
201608,87621,THO,3,3:05 pm - 4:25 pm,3.03,64,4,ISYE,Valerie,Thomas
201608,91872,B,3,4:35 pm - 5:55 pm,3.55,39,6,ISYE,Benoit,Montreuil
201608,91871,B,3,3:05 pm - 4:25 pm,3.41,41,6,ISYE,Gunter,Sharp
201608,86211,A,3,1:35 pm - 2:55 pm,3.39,58,6,ISYE,Julie,Swann
201608,86212,A,3,12:05 pm - 1:25 pm,3.31,59,6,ISYE,Alan,Erera
201608,86213,A,3,1:35 pm - 2:55 pm,3.29,48,6,ISYE,John,Bartholdi
201608,89163,A,3,9:35 am - 10:55 am,3.88,61,6,ISYE,Branislav,Vidakovic
201608,84279,A,3,4:35 pm - 5:55 pm,3.57,23,6,ISYE,Jianjun,Shi
201608,82315,A,3,12:05 pm - 12:55 pm,3.41,51,6,ISYE,Yajun,Mei
201608,82316,A,3,1:35 pm - 2:55 pm,3.74,79,6,ISYE,Jye-Chyi,Lu
201608,88912,MSA,3,12:05 pm - 1:25 pm,3.3,64,6,ISYE,Nicoleta,Serban
201608,80601,A,3,3:05 pm - 4:25 pm,3.39,82,6,ISYE,David,Goldsman
201608,80599,A,3,9:35 am - 10:55 am,3.13,80,6,ISYE,Sigrun,Andradottir
201608,80643,A,3,3:05 pm - 4:25 pm,3.29,37,6,ISYE,Shabbir,Ahmed
201608,81749,A,3,2:05 pm - 2:55 pm,3.17,25,6,ISYE,Anton,Kleywegt
201608,80598,A,3,9:05 am - 10:25 am,3.34,74,6,ISYE,Xu,Sun
201608,81930,A,3,4:35 pm - 5:55 pm,3.67,23,6,ISYE,Eva,Lee
201608,91418,A,3,10:05 am - 10:55 am,3.62,52,6,ISYE,Alexander,Shapiro
201608,84468,A,3,3:05 pm - 4:25 pm,3.63,34,6,ISYE,Le,Song
201608,81510,A,3,3:05 pm - 4:25 pm,2.81,28,6,ISYE,Shijie,Deng
201608,80644,A,3,9:35 am - 10:55 am,2.97,45,6,ISYE,Hayriye,Ayhan
201608,84252,A,3,11:05 am - 11:55 am,3.53,33,6,ISYE,Shijie,Deng
201608,84280,A,3,9:35 am - 10:55 am,3.47,20,6,ISYE,Cheryl,Gaimon
201608,91067,A,3,11:05 am - 11:55 am,3.88,17,6,ISYE,Nagi,Gebraeel
201608,84281,A,3,3:05 pm - 4:25 pm,3.73,13,7,ISYE,Alejandro,Toriello
201608,91462,A,3,12:05 pm - 1:25 pm,4,11,7,ISYE,Jianjun,Shi
201608,91470,A,3,8:05 am - 9:25 am,3.79,21,7,ISYE,Roshan,Vengazhiyil
201608,86925,B,3,12:05 pm - 1:25 pm,4,9,7,ISYE,Sebastian,Pokutta
201608,90884,AM,3,12:05 pm - 2:55 pm,3.75,9,8,ISYE,Hsu-Pin,Wang
201608,88711,MSA,3,11:05 am - 11:55 am,3.53,51,8,ISYE,Joel,Sokol
201608,88712,A,3,11:05 am - 12:25 pm,3.46,16,8,ISYE,David,Goldberg
201608,91463,MAR,3,9:35 am - 10:55 am,4,6,8,ISYE,Robert,Foley
201608,91059,RK,3,3:05 pm - 4:25 pm,3.39,28,3,PHIL,Robert,Kirkman
201608,88137,RK,3,9:35 am - 10:55 am,3.65,35,3,PHIL,Robert,Kirkman
201608,86570,JB,3,9:35 am - 10:55 am,3.07,32,3,PHIL,Justin,Biddle
201608,91379,HP,3,2:30 pm - 5:30 pm,3.88,17,3,PHIL,Roberta,Berry
201608,86571,K1,3,9:05 am - 9:55 am,3.41,30,3,PHIL,Hans,Klein
201608,86573,K2,3,9:05 am - 9:55 am,3.52,30,3,PHIL,Hans,Klein
201608,86574,K3,3,9:05 am - 9:55 am,3.44,29,3,PHIL,Hans,Klein
