year_x,term_x,subject_x,number_x,enrollment,gpa,fName,lName
2017,spring,CEE,424,130,3.538769231,Brent,Young
2017,spring,CEE,437,45,3.578444444,Roland,Cusick
2017,spring,CEE,440,28,3.547857143,Albert,Valocchi
2017,spring,CEE,444,29,3.149655172,Julie,Zilles
2017,spring,CEE,452,37,3.73,Marcelo,Garcia
2017,spring,CEE,460,77,3.09987013,Franklin,Lombardo
2017,spring,CEE,461,82,3.216219512,German,Gurfinkel
2017,spring,CEE,462,54,3.327407407,Larry,Fahnestock
2017,spring,CEE,465,43,2.946511628,Daniel,Abrams
2017,spring,CEE,470,44,2.794772727,Carlos,Duarte
2017,spring,CEE,480,37,2.747297297,Timothy,Stark
2017,spring,CEE,483,21,2.778095238,Gholamreza,Mesri
2017,spring,CEE,484,27,3.135925926,Scott,Olson
2017,spring,CEE,528,65,3.677692308,Nora,El-Gohary
2017,spring,CEE,538,45,3.600222222,Jeremy,Guest
2017,spring,CEE,570,64,3.4325,Arif,Masud
2017,spring,CEE,572,60,3.933666667,Ahmed,Elbanna
2017,spring,CEE,598,37,3.694324324,Bassem,Andrawes
2017,spring,CHBE,221,35,2.858285714,Simon,Rogers
2017,spring,CHBE,321,87,2.862528736,Charles,Sing
2017,spring,CHBE,421,122,2.655901639,Brendan,Harley
2017,spring,CHBE,422,124,2.787822581,Damien,Guironnet
2017,spring,CHBE,424,85,2.666941176,Edmund,Seebauer
2017,spring,CHBE,431,107,2.968691589,Joshua,Bennett
2017,spring,CHBE,440,99,3.360505051,Christopher,Rao
2017,spring,CHBE,471,86,3.019302326,Mary,Kraft
2017,spring,CHBE,476,76,3.728157895,Hyun,Kong
2017,spring,CHBE,478,44,3.325454545,Diwakar,Shukla
2017,spring,CHBE,494,22,3.151363636,Hong,Yang
2017,spring,CHBE,522,31,3.559677419,Jonathan,Higdon
2017,spring,CHBE,551,29,3.471724138,David,Flaherty
2017,spring,CHBE,571,29,3.908275862,Sihai,Zhao
2017,spring,CHEM,101,130,2.113,Donald,Decoste
2017,spring,CHEM,102,301,2.386478405,Thomas,Hummel
2017,spring,CHEM,102,276,1.883913043,Kelly,Marville
2017,spring,CHEM,102,69,1.913478261,Kelly,Marville
2017,spring,CHEM,104,307,2.676840391,Christian,Ray
2017,spring,CHEM,104,300,2.828766667,Christian,Ray
2017,spring,CHEM,104,194,2.524381443,Jose,Andino Martinez
2017,spring,CHEM,104,261,2.674521073,Jose,Andino Martinez
2017,spring,CHEM,108,32,3.74,Gretchen,Adams
2017,spring,CHEM,199,309,3.951488673,Gretchen,Adams
2017,spring,CHEM,204,186,2.528602151,Tina,Huang
2017,spring,CHEM,205,122,2.89647541,Tina,Huang
2017,spring,CHEM,205,50,2.953,Tina,Huang
2017,spring,CHEM,232,140,2.493571429,Jordan,Axelson
2017,spring,CHEM,232,295,2.626576271,Jordan,Axelson
2017,spring,CHEM,233,152,3.590065789,David,Kell
2017,spring,CHEM,233,170,3.631588235,David,Kell
2017,spring,CHEM,233,135,3.518888889,David,Kell
2017,spring,CHEM,236,53,2.691886792,Steven,Zimmerman
2017,spring,CHEM,237,51,2.862745098,Wilfred,van der Donk
2017,spring,CHEM,312,57,2.508596491,Catherine,Murphy
2017,spring,CHEM,315,130,2.864076923,Andrew,Gewirth
2017,spring,CHEM,332,117,2.419145299,Michael,Koerner
2017,spring,CHEM,332,182,2.57,Michael,Koerner
2017,spring,CHEM,332,44,3.924318182,Jeffrey,Moore
2017,spring,CHEM,360,128,3.682578125,Mei,Shen
2017,spring,CHEM,420,65,3.030769231,Deborah,Leckband
2017,spring,CHEM,436,124,2.725645161,David,Sarlah
2017,spring,CHEM,437,23,3.492608696,Kami,Hull
2017,spring,CHEM,442,52,3.129230769,Renske,van der Veen
2017,spring,CHEM,444,32,3.500625,Chad,Rienstra
2017,spring,CHEM,474,34,3.049117647,Douglas,Mitchell
2017,spring,CHEM,530,30,3.556333333,Ian,Fleming
2017,spring,CHEM,588,30,3.900333333,Ralph,Nuzzo
2017,spring,CHLH,100,144,3.447013889,Justine,Kaplan
2017,spring,CHLH,101,151,3.346688742,Justine,Kaplan
2017,spring,CHLH,101,128,3.38859375,Gwendolyn,Derk
2017,spring,CHLH,101,683,3.341039531,Justine,Kaplan
2017,spring,CHLH,125,74,3.864864865,Carol,Firkins
2017,spring,CHLH,199,34,2.883235294,Elora,Orazio
2017,spring,CHLH,199,50,3.9666,Molly,McLay
2017,spring,CHLH,200,128,3.3671875,Robyn,Gobin
2017,spring,CHLH,201,32,3.1459375,Flavia,Andrade
2017,spring,CHLH,206,80,3.296125,Sarah,Blackstone
2017,spring,CHLH,206,687,3.523944687,Anna,Rinaldi-Miles
2017,spring,CHLH,243,84,3.119047619,Ellen,Ritter
2017,spring,CHLH,243,102,3.166666667,Ashleigh,Jones
2017,spring,CHLH,250,131,3.486183206,Susan,Farner
2017,spring,CHLH,260,139,3.724532374,Stephen,Notaro
2017,spring,CHLH,274,66,3.021060606,Diana,Grigsby
2017,spring,CHLH,304,140,3.243,Susan,Farner
2017,spring,CHLH,380,91,3.886373626,Susan,Farner
2017,spring,CHLH,407,24,3.916666667,Chung-Yi,Chiu
2017,spring,CHLH,409,40,3.475,Karin,Rosenblatt
2017,spring,CHLH,410,136,3.718382353,Justine,Kaplan
2017,spring,CHLH,415,41,3.106341463,Andiara,Schwingel
2017,spring,CHLH,421,124,3.685967742,Ruopeng,An
2017,spring,CHLH,455,77,3.606103896,Stephen,Notaro
2017,spring,CHLH,458,73,3.475342466,Crina,Cotoc
2017,spring,CHLH,469,34,3.245,Susan,Farner
2017,spring,CHLH,494,36,3.7775,Susan,Farner
2017,spring,CHLH,572,25,3.3468,Diana,Grigsby
2017,spring,CHLH,594,22,3.909090909,Hillary,Klonoff-Cohen
2017,spring,CI,401,32,3.7503125,Katrina,Kennett
2017,spring,CI,407,26,3.834615385,Nancy,MacGregor
2017,spring,CI,415,22,3.333636364,Patrick,Smith
2017,spring,CI,415,22,3.834090909,Laura,Valderrama Sepu
2017,spring,CI,415,24,3.902916667,Unknown,Chaitra Shivapr
2017,spring,CI,431,30,3.966666667,Adam,Poetzel
2017,spring,CI,432,21,3.81,Adam,Poetzel
2017,spring,CI,437,33,3.808787879,Robb,Lindgren
2017,spring,CI,446,28,3.691071429,Luz,Murillo
2017,spring,CI,448,21,3.872857143,Alexis,Jones
2017,spring,CI,451,21,3.825714286,Sharon,Morrisette
2017,spring,CI,467,21,3.746666667,Rebecca,Linares
2017,spring,CI,473,46,3.927608696,Mark,Dressman
2017,spring,CI,473,75,3.9292,Mark,Dressman
2017,spring,CI,475,21,3.747142857,Nancy,MacGregor
2017,spring,CI,475,30,3.955333333,Jacob,Minniear
2017,spring,CLCV,111,128,3.0940625,Jon,Solomon
2017,spring,CLCV,115,30,3.533,Katherine,Cantwell
2017,spring,CLCV,116,190,3.519315789,Jon,Solomon
2017,spring,CLCV,132,30,3.223,Brian,Walters
2017,spring,CLCV,160,27,3.629259259,Angeliki,Tzanetou
2017,spring,CLCV,220,29,3.057931034,Serena,Witzke
2017,spring,CLCV,240,27,3.938518519,Angeliki,Tzanetou
2017,spring,CMN,102,229,3.020655022,Brian,Quick
2017,spring,CMN,211,25,3.814,Thomas,Costello
2017,spring,CMN,211,21,3.096666667,Kathleen,Ditewig-Morris
2017,spring,CMN,211,22,3.106363636,Kathleen,Ditewig-Morris
2017,spring,CMN,212,33,3.353030303,Marshall,Poole
2017,spring,CMN,212,30,3.033666667,Ann,Bryan
2017,spring,CMN,212,28,3.178928571,Jeffrey,Proulx
2017,spring,CMN,212,28,3.024642857,Jeffrey,Proulx
2017,spring,CMN,213,29,3.62137931,Tobias,Reynolds-Tylus
2017,spring,CMN,213,26,3.577307692,Tobias,Reynolds-Tylus
2017,spring,CMN,220,23,3.522608696,Matthew,Pitchford
2017,spring,CMN,230,195,3.304564103,Lisa,Guntzviller
2017,spring,CMN,232,26,3.615769231,Michele,Koven
2017,spring,CMN,232,25,3.44,Jillian,Moga
2017,spring,CMN,260,26,3.218461538,Marisa,Smith
2017,spring,CMN,260,29,3.367931034,Andrea,Martinez Gonzal
2017,spring,CMN,260,28,3.548571429,Andrea,Martinez Gonzal
2017,spring,CMN,277,29,3.597931034,Kristopher,Weeks
2017,spring,CMN,277,29,3.482758621,Kristopher,Weeks
2017,spring,CMN,280,29,2.793103448,Sally,Jackson
2017,spring,CMN,310,25,3.2928,Thomas,O'Gorman
2017,spring,CMN,321,115,2.521565217,John,Murphy
2017,spring,CMN,323,21,3.508571429,Alia,Bellwood
2017,spring,CMN,326,36,2.666111111,Travis,Dixon
2017,spring,CMN,336,30,3.655333333,Bryan,Abendschein
2017,spring,CMN,336,27,3.222592593,Ningxin,Wang
2017,spring,CMN,336,29,3.069655172,Bryan,Abendschein
2017,spring,CMN,338,30,2.978333333,David,Roache
2017,spring,CMN,338,30,2.123,David,Roache
2017,spring,CMN,340,33,3.162424242,Donovan,Bisbee
2017,spring,CMN,340,28,3.108214286,Donovan,Bisbee
2017,spring,CMN,345,32,2.8128125,Elisabeth,Bigsby
2017,spring,CMN,361,32,2.9071875,Mardia,Bishop
2017,spring,CMN,368,203,3.302019704,Mary,Ramey
2017,spring,CMN,375,71,3.422957746,Grace,Giorgio
2017,spring,CMN,396,29,2.862068966,Trina,Wright-Dixon
2017,spring,CMN,396,26,3.448846154,Thomas,Costello
2017,spring,CMN,396,28,2.678928571,Trina,Wright-Dixon
2017,spring,CMN,410,27,3.148518519,William,Barley
2017,spring,CMN,412,29,3.22,John,Lammers
2017,spring,CMN,429,30,2.766,Travis,Dixon
2017,spring,CMN,435,27,3.358888889,Mary,Ramey
2017,spring,CMN,435,30,3.311333333,Mary,Ramey
2017,spring,CMN,462,31,3.398387097,Lisa,Guntzviller
2017,spring,CMN,463,42,3.36547619,John,Lammers
2017,spring,CMN,496,23,3.78173913,Sally,Jackson
2017,spring,CPSC,112,89,3.565168539,F,Simmons
2017,spring,CPSC,116,190,3.884210526,Martin,Bohn
2017,spring,CPSC,117,64,3.7615625,Donald,Briskin
2017,spring,CPSC,241,26,2.846153846,Carolyn,Butts-Wilmsmeye
2017,spring,CPSC,261,33,3.454545455,Stephen,Moose
2017,spring,CPSC,336,26,3.615384615,DoKyoung,Lee
2017,spring,CPSC,352,25,3.0272,Brian,Diers
2017,spring,CPSC,418,51,3.686078431,Maria,Villamil
2017,spring,CPSC,440,59,3.136440678,Alexander,Lipka
2017,spring,CPSC,542,26,3.346153846,Carolyn,Butts-Wilmsmeye
2017,spring,CS,101,657,3.545570776,Neal,Davis
2017,spring,CS,105,544,3.458511029,Michael,Haberman
2017,spring,CS,125,177,3.258305085,William,Chapman
2017,spring,CS,125,177,3.177514124,William,Chapman
2017,spring,CS,125,178,3.283089888,William,Chapman
2017,spring,CS,126,158,3.407341772,Lawrence,Angrave
2017,spring,CS,126,103,3.168834951,Lawrence,Angrave
2017,spring,CS,173,44,3.2275,Margaret,Fleck
2017,spring,CS,173,46,3.33326087,Margaret,Fleck
2017,spring,CS,196,55,3.660727273,William,Chapman
2017,spring,CS,199,33,3.859393939,Cinda,Heeren
2017,spring,CS,210,160,3.769125,Ryan,Cunningham
2017,spring,CS,225,346,3.12632948,Cinda,Heeren
2017,spring,CS,225,323,3.05380805,Cinda,Heeren
2017,spring,CS,233,190,2.805105263,Geoffrey,Herman
2017,spring,CS,241,186,2.530752688,Graham,Evans
2017,spring,CS,241,140,2.647785714,Graham,Evans
2017,spring,CS,242,182,3.35,Michael,Woodley
2017,spring,CS,296,74,3.964054054,Cinda,Heeren
2017,spring,CS,357,183,3.016557377,Andreas,Kloeckner
2017,spring,CS,357,180,2.970777778,Andreas,Kloeckner
2017,spring,CS,361,64,3.41234375,Saurabh,Sinha
2017,spring,CS,374,408,2.766397059,Chandra,Chekuri
2017,spring,CS,410,180,3.809777778,Chengxiang,Zhai
2017,spring,CS,411,192,3.503645833,Aditya,Parameswaran
2017,spring,CS,412,54,3.55037037,Jiawei,Han
2017,spring,CS,412,139,3.674244604,Hari,Sundaram
2017,spring,CS,418,163,2.853312883,Eric,Shaffer
2017,spring,CS,419,23,3.013913043,Eric,Shaffer
2017,spring,CS,421,187,3.363796791,A,Beckman
2017,spring,CS,421,99,3.596363636,A,Beckman
2017,spring,CS,423,121,2.925867769,Adam,Bates
2017,spring,CS,425,168,2.938630952,Nikita,Borisov
2017,spring,CS,429,40,3.4005,Tao,Xie
2017,spring,CS,431,53,3.528490566,Lui,Sha
2017,spring,CS,433,26,3.551153846,Sarita,Adve
2017,spring,CS,438,83,2.727228916,Robin,Kravets
2017,spring,CS,440,167,2.99011976,Gerald,DeJong
2017,spring,CS,446,146,3.315205479,Dan,Roth
2017,spring,CS,450,136,3.002573529,Paul,Fischer
2017,spring,CS,460,96,3.6771875,John,Bambenek
2017,spring,CS,463,47,3.063829787,Carl,Gunter
2017,spring,CS,465,180,3.360055556,Wai-Tat,Fu
2017,spring,CS,466,21,3.111904762,Tandy,Warnow
2017,spring,CS,484,48,3.257291667,Laxmikant,Kale
2017,spring,CS,492,28,3.678571429,Michael,Woodley
2017,spring,CS,493,33,3.233030303,Michael,Woodley
2017,spring,CS,498,30,3.666333333,David,Forsyth
2017,spring,CS,498,182,3.657637363,David,Forsyth
2017,spring,CS,498,104,2.86875,Jeff,Erickson
2017,spring,CS,498,51,3.87627451,R,Campbell
2017,spring,CS,498,184,3.462336957,Steven,Lavalle
2017,spring,CS,511,34,3.530882353,Kevin,Chang
2017,spring,CS,512,65,3.785384615,Jiawei,Han
2017,spring,CS,525,50,3.6666,Indranil,Gupta
2017,spring,CS,538,23,3.767826087,Philip,Godfrey
2017,spring,CS,555,31,3.957096774,Luke,Olson
2017,spring,CS,565,30,3.766666667,Brian,Bailey
2017,spring,CS,598,27,3.925925926,David,Forsyth
2017,spring,CS,598,59,3.819491525,Svetlana,Lazebnik
2017,spring,CS,598,24,3.889166667,Tarek,Abdelzaher
2017,spring,CW,100,23,3.81173913,Julie,Price
2017,spring,CW,100,24,3.305416667,Stephen,Davenport
2017,spring,CWL,207,204,3.88754902,Rini,Mehta
2017,spring,CWL,242,27,3.136666667,Jennifer,Anderson Bliss
2017,spring,DANC,100,30,3.944666667,Philip,Johnston
2017,spring,DANC,100,28,3.536071429,Mauriah,Kraker
2017,spring,DANC,100,30,3.889,Philip,Johnston
2017,spring,DANC,100,94,3.84393617,Kenneth,Beck
2017,spring,DANC,268,26,3.615384615,John,Toenjes
2017,spring,EALC,130,133,3.742030075,Jerome,Packard
2017,spring,EALC,365,38,3.719473684,Robert,Cagle
2017,spring,ECE,110,77,3.372467532,Hyungsoo,Choi
2017,spring,ECE,110,134,3.592238806,Christopher,Schmitz
2017,spring,ECE,110,107,3.620186916,Jonathan,Makela
2017,spring,ECE,110,138,3.543550725,Xiaogang,Chen
2017,spring,ECE,120,82,2.671097561,Juan,Jaramillo Jimen
2017,spring,ECE,120,106,3.09490566,Juan,Jaramillo Jimen
2017,spring,ECE,120,102,2.85627451,Donna,Brown
2017,spring,ECE,120,97,2.920927835,Steven,Lumetta
2017,spring,ECE,205,284,2.465,Chandrasek,Radhakrishnan
2017,spring,ECE,210,56,2.303928571,Jing,Jiang
2017,spring,ECE,210,92,2.112934783,Wei,He
2017,spring,ECE,210,91,2.575714286,Juan,Alvarez
2017,spring,ECE,210,94,2.482659574,James,Eden
2017,spring,ECE,220,112,2.925982143,Yuting,Chen
2017,spring,ECE,220,93,2.821182796,Sanjay,Patel
2017,spring,ECE,220,70,2.996,Yih-Chun,Hu
2017,spring,ECE,220,74,3.040405405,Sayan,Mitra
2017,spring,ECE,310,76,2.951973684,Chandrasek,Radhakrishnan
2017,spring,ECE,310,63,3.26984127,Zhi-Pei,Liang
2017,spring,ECE,310,82,2.963536585,Ivan,Dokmanic
2017,spring,ECE,316,32,3.6875,Philip,Hillmer
2017,spring,ECE,316,32,3.7921875,Philip,Hillmer
2017,spring,ECE,317,24,3.847916667,Wei,He
2017,spring,ECE,333,72,3.352638889,Karl,Reinhard
2017,spring,ECE,342,37,2.892702703,Elyse,Rosenbaum
2017,spring,ECE,342,44,2.802954545,Naresh,Shanbhag
2017,spring,ECE,361,42,2.928809524,Juan,Alvarez
2017,spring,ECE,385,316,3.115,Deming,Chen
2017,spring,ECE,391,227,3.113259912,Zbigniew,Kalbarczyk
2017,spring,ECE,395,22,3.742727273,Lippold,Haken
2017,spring,ECE,398,70,3.195,Venugopal,Veeravalli
2017,spring,ECE,401,21,3.793809524,Mark,Hasegawa-Johnso
2017,spring,ECE,411,108,2.738611111,Rakesh,Kumar
2017,spring,ECE,416,45,2.956666667,Brian,Cunningham
2017,spring,ECE,418,31,3.409032258,Pierre,Moulin
2017,spring,ECE,420,32,3.813125,Minh,Do
2017,spring,ECE,431,60,3.189166667,Kiruba,Haran
2017,spring,ECE,437,34,3.755588235,Viktor,Gruev
2017,spring,ECE,441,29,3.252758621,Wenjuan,Zhu
2017,spring,ECE,451,28,3.774285714,Jose,Schutt-Aine
2017,spring,ECE,453,29,3.206206897,Steven,Franke
2017,spring,ECE,457,23,3.332173913,Songbin,Gong
2017,spring,ECE,481,21,3.61952381,Joseph,Lyding
2017,spring,ECE,508,61,3.842295082,Wen-Mei,Hwu
2017,spring,ECE,549,39,3.811794872,Derek,Hoiem
2017,spring,ECE,598,21,3.603333333,Romit,Roy Choudhury
2017,spring,ECON,102,39,3.153333333,Chang,Lu
2017,spring,ECON,102,35,3.428285714,Chang,Lu
2017,spring,ECON,103,39,3.137435897,Chen,Ding
2017,spring,ECON,103,39,3.376410256,Chen,Ding
2017,spring,ECON,103,39,3.017435897,Chen,Ding
2017,spring,ECON,103,33,3.090606061,Meysam,Zare
2017,spring,ECON,199,21,3.857619048,Jose,Vazquez
2017,spring,ECON,202,25,2.4664,Jacob,Vogler
2017,spring,ECON,203,44,2.916818182,Camila,Henao Arbelaez
2017,spring,ECON,203,40,2.71675,Camila,Henao Arbelaez
2017,spring,ECON,203,41,3.089756098,Camila,Henao Arbelaez
2017,spring,ECON,302,38,2.948157895,Collin,Philipps
2017,spring,ECON,302,35,2.876857143,Collin,Philipps
2017,spring,ECON,302,36,3.019166667,Collin,Philipps
2017,spring,ECON,303,22,2.818181818,Sebastian,Laumer
2017,spring,ECON,303,24,3.125416667,Sebastian,Laumer
2017,spring,ECON,411,28,2.606785714,Firouz,Gahvari
2017,spring,ECON,411,21,2.857142857,Firouz,Gahvari
2017,spring,ECON,414,32,2.9271875,Daniel,McMillen
2017,spring,ECON,414,35,3.152571429,Daniel,McMillen
2017,spring,ECON,420,41,3.024146341,Hadi,Esfahani
2017,spring,ECON,440,30,3.422666667,GiSeung,Kim
2017,spring,ECON,440,23,3.376956522,Yue,Wu
2017,spring,ECON,450,45,3.178222222,Richard,Akresh
2017,spring,ECON,450,31,2.828387097,Henrique,Veras De Paiva
2017,spring,ECON,452,51,3.477843137,Renata,de Melo Caldas
2017,spring,ECON,452,36,3.398333333,Fabricio,d'Almeida
2017,spring,ECON,462,33,3.767575758,Osman,Dogan
2017,spring,ECON,465,36,3.574722222,Osman,Dogan
2017,spring,ECON,471,27,3.185185185,Lanwei,Yang
2017,spring,ECON,471,32,3.010625,Lanwei,Yang
2017,spring,ECON,471,31,2.591290323,Hassan,Arvin-Rad
2017,spring,ECON,471,35,2.934285714,Hassan,Arvin-Rad
2017,spring,ECON,480,29,3.437241379,Ziyi,Qiu
2017,spring,ECON,480,31,2.408709677,Ali,Toossi
2017,spring,ECON,480,22,2.955454545,Ali,Toossi
2017,spring,ECON,481,28,3.345714286,Ziyi,Qiu
2017,spring,ECON,482,40,3.03425,Bryan,Buckley
2017,spring,ECON,483,37,3.324594595,Jorge,Lemus Encalada
2017,spring,ECON,490,30,3.266333333,Maria,Kleemans
2017,spring,ECON,490,37,3.802162162,Hadi,Esfahani
2017,spring,ECON,490,36,2.852777778,Bryan,Buckley
2017,spring,ECON,490,34,3.402352941,Isaac,DiIanni
2017,spring,ECON,490,26,2.705384615,Ali,Toossi
2017,spring,ECON,490,31,3.300645161,Satya,Das
2017,spring,ECON,490,33,3.233030303,Amirhoss,Amini Behbahani
2017,spring,ECON,490,35,1.990857143,David,Quigley
2017,spring,ECON,490,33,2.929393939,Mehdi,Shakiba
2017,spring,ECON,490,22,2.970454545,Zening,Li
2017,spring,ECON,490,36,3.685,Xin,Wang
2017,spring,ECON,490,34,3.313529412,Xing,Gao
2017,spring,ECON,490,33,3.06,Aram,Grigoryan
2017,spring,ECON,501,33,3.848787879,Cesare,Buiatti
2017,spring,ECON,503,28,3.846071429,Anil,Bera
2017,spring,ECON,503,53,3.705660377,Anil,Bera
2017,spring,ECON,511,22,3.41,David,Albouy
2017,spring,ECON,514,32,3.34375,David,Cleeton
2017,spring,ECON,517,30,3.6,Rui,Zhao
2017,spring,ECON,528,187,3.384973262,Lawrence,DeBrock
2017,spring,ECON,535,30,3.411333333,Eun,Chung
2017,spring,ECON,590,21,3.666666667,Guillermo,Marshall
2017,spring,ECON,590,23,3.450434783,Geoffrey,Hewings
2017,spring,EDUC,202,27,3.754074074,Julian,Williams
2017,spring,EIL,411,22,3.954545455,Irene,Koshik
2017,spring,EIL,445,27,3.814814815,Randall,Sadler
2017,spring,EIL,456,23,3.449130435,Irene,Koshik
2017,spring,ENG,250,40,3.95025,Harlan,Sorkin
2017,spring,ENG,333,28,3.441071429,J,Litchfield
2017,spring,ENG,360,72,3.82375,Jed,Taylor
2017,spring,ENG,398,40,3.975,Gretchen,Forman
2017,spring,ENG,398,21,3.524285714,Ann-Perry,Witmer
2017,spring,ENG,450,27,3.63037037,Joseph,Barich
2017,spring,ENG,460,44,3.871136364,Jed,Taylor
2017,spring,ENG,466,40,3.83375,Muhammad,Shabbir
2017,spring,ENG,565,51,3.797843137,Sanjiv,Chopra
2017,spring,ENG,571,43,3.930465116,John,Abelson
2017,spring,ENGL,103,27,2.765555556,John,Musser
2017,spring,ENGL,104,28,3.238214286,David,Morris
2017,spring,ENGL,104,24,3.403333333,Anustup,Basu
2017,spring,ENGL,109,22,2.744090909,Aaron,Burstein
2017,spring,ENGL,109,22,3.621363636,Jessica,Wong
2017,spring,ENGL,119,31,3.645483871,Iryce,Baron
2017,spring,ENGL,122,22,3.515,Katherine,Norcross
2017,spring,ENGL,200,22,3.288636364,Derrick,Spires
2017,spring,ENGL,200,30,3.634,Anthony,Pollock
2017,spring,ENGL,218,28,3.249642857,Lori,Newcomb
2017,spring,ENGL,245,32,3.8228125,Anthony,Pollock
2017,spring,ENGL,250,27,3.519259259,Jamie,Jones
2017,spring,ENGL,253,34,3.451176471,Jodi,Byrd
2017,spring,ENGL,270,22,2.909090909,Sandra,Camargo
2017,spring,ENGL,274,21,3.746666667,Iryce,Baron
2017,spring,ENGL,276,30,3.501,Ramona,Curry
2017,spring,ENGL,280,21,3.333809524,Siobhan,Somerville
2017,spring,ENGL,280,24,3.069166667,Siobhan,Somerville
2017,spring,ENGL,300,23,3.682173913,James,Hansen
2017,spring,ENGL,300,23,3.203043478,Julia,Saville
2017,spring,ENGL,301,21,3.444761905,Manisha,Basu
2017,spring,ENGL,301,29,3.610689655,James,Hansen
2017,spring,ENGL,373,26,2.923076923,Sandra,Camargo
2017,spring,ENGL,416,29,3.827931034,Andrea,Stevens
2017,spring,ENGL,418,27,3.358888889,Lori,Newcomb
2017,spring,ENGL,449,25,3.5208,Justine,Murison
2017,spring,ENGL,455,22,3.636818182,Patricia,Loughran
2017,spring,ENGL,460,24,3.16625,Candice,Jenkins
2017,spring,ENGL,460,31,2.580967742,David,Wright
2017,spring,ENVS,301,23,3.738695652,Madhu,Khanna
2017,spring,EOL,541,21,3.826190476,Donald,Hackmann
2017,spring,EOL,585,25,3.92,Faye,Lesht
2017,spring,EPS,201,23,3.623478261,Christopher,Higgins
2017,spring,EPS,202,23,3.740434783,Christopher,Higgins
2017,spring,EPS,310,24,3.472916667,James,Anderson
2017,spring,EPS,411,22,3.743636364,Nicholas,Burbules
2017,spring,EPSY,201,160,3.727375,David,Zola
2017,spring,EPSY,202,65,3.523076923,Joycelyn,Landrum-Brown
2017,spring,EPSY,220,25,3.2664,Jessamyn,Perlus
2017,spring,EPSY,220,24,3.58375,Tuyet-Mai,Hoang
2017,spring,EPSY,220,24,3.958333333,Matthew,King
2017,spring,EPSY,401,25,3.8932,Kiel,Christianson
2017,spring,EPSY,420,95,2.873473684,Danyelle,Dawson
2017,spring,EPSY,490,84,3.99202381,Dawn,Brown
2017,spring,EPSY,575,28,3.833928571,Jennifer,Greene
2017,spring,EPSY,581,23,3.608695652,Jinming,Zhang
2017,spring,ESE,320,51,3.405294118,Todd,Cole
2017,spring,ESE,482,25,3.2276,Anna,Nesbitt
2017,spring,FAA,202,77,3.472077922,Marilyn,Parsons
2017,spring,FIN,221,42,2.94452381,Shriyak,Sridhar
2017,spring,FIN,221,46,2.964130435,Hao,Xu
2017,spring,FIN,221,46,3.108913043,Spyridon,Lagaras
2017,spring,FIN,241,41,3.577317073,Jeffrey,Davis
2017,spring,FIN,241,38,3.456052632,Scott,Perkins
2017,spring,FIN,300,32,2.666875,Mark,Smith
2017,spring,FIN,300,31,2.655483871,Xiangyi,Spencer
2017,spring,FIN,300,26,2.68,Xiangyi,Spencer
2017,spring,FIN,300,27,2.431851852,Mark,Smith
2017,spring,FIN,300,25,2.3872,Elisabeth,Oltheten
2017,spring,FIN,321,22,3.697272727,Yufeng,Wu
2017,spring,FIN,321,32,3.4271875,Yufeng,Wu
2017,spring,FIN,321,27,3.394814815,Yufeng,Wu
2017,spring,FIN,321,30,3.311,Xiangyi,Spencer
2017,spring,FIN,321,25,3.1728,Stephen,Peters
2017,spring,FIN,321,31,3.182258065,Stephen,Peters
2017,spring,FIN,411,31,3.203870968,Mao,Ye
2017,spring,FIN,411,24,3.083333333,Mao,Ye
2017,spring,FIN,412,38,3.378157895,Paul,Peterson
2017,spring,FIN,422,24,3.389166667,Stephen,Peters
2017,spring,FIN,423,42,3.802380952,George,Krueger
2017,spring,FIN,423,33,3.797878788,George,Krueger
2017,spring,FIN,435,66,3.783333333,Sterling,Raskie
2017,spring,FIN,443,35,3.571714286,Scott,Perkins
2017,spring,FIN,446,38,3.543947368,Alexei,Tchistyi
2017,spring,FIN,461,31,3.92516129,Rustom,Manouchehri Ira
2017,spring,FIN,463,23,3.550869565,Robert,Metzger
2017,spring,FIN,500,34,3.726470588,Sterling,Raskie
2017,spring,FIN,500,42,3.484761905,Sterling,Raskie
2017,spring,FIN,500,36,3.953611111,Xi,Yang
2017,spring,FIN,511,38,3.421315789,Mao,Ye
2017,spring,FIN,512,43,3.394883721,Paul,Peterson
2017,spring,FIN,512,62,3.575322581,Timothy,Johnson
2017,spring,FIN,514,32,3.76125,Martin,Widdicks
2017,spring,FIN,515,33,3.525454545,George,Pennacchi
2017,spring,FIN,521,40,3.492,Mathias,Kronlund
2017,spring,FIN,521,34,3.568823529,Mathias,Kronlund
2017,spring,FIN,522,32,3.510625,Yuhai,Xuan
2017,spring,FIN,526,37,3.747837838,Mark,Trembacki
2017,spring,FIN,527,32,3.7703125,Heitor,Almeida
2017,spring,FIN,527,42,3.73,Heitor,Almeida
2017,spring,FIN,536,26,3.628846154,David,Molitor
2017,spring,FIN,546,35,3.686571429,Alexei,Tchistyi
2017,spring,FIN,551,44,3.606818182,Kuo,Chan
2017,spring,FIN,563,42,3.674285714,Robert,Metzger
2017,spring,FIN,567,65,3.59,Neil,Pearson
2017,spring,FIN,567,38,3.658157895,Neil,Pearson
2017,spring,FIN,574,31,3.666774194,David,Molitor
2017,spring,FIN,579,25,3.3724,Kevin,Waspi
2017,spring,FIN,580,22,3.773636364,Mark,Vonnahme
