0,1,2,3,4,5,6,7,8,9,10,11,12
2017,fall,ACCY,500,2,UNKNOWN,49763,Lecture-Discussion,MSF,03:30 PM - 04:50 PM,MW,3057 Business Instructional Fac,"Augusto Sampaio Franco de Lima, G"
2017,fall,ACCY,502,4,UNKNOWN,29680,Lecture-Discussion,A,09:30 AM - 10:50 AM,MW,3057 Business Instructional Fac,"Schwartz, R"
2017,fall,ACCY,502,4,UNKNOWN,31334,Lecture-Discussion,B,11:00 AM - 12:20 PM,MW,3057 Business Instructional Fac,"Schwartz, R"
2017,fall,ACCY,502,4,UNKNOWN,61232,Lecture-Discussion,C,12:30 PM - 01:50 PM,MW,3057 Business Instructional Fac,"Schwartz, R"
2017,fall,ACCY,503,4,UNKNOWN,31335,Lecture-Discussion,A,09:30 AM - 10:50 AM,MW,1025 Business Instructional Fac,"Chandler, J"
2017,fall,ACCY,503,4,UNKNOWN,39540,Lecture-Discussion,B,11:00 AM - 12:20 PM,MW,1025 Business Instructional Fac,"Chandler, J"
2017,fall,ACCY,504,4,UNKNOWN,56299,Lecture-Discussion,A,08:00 AM - 09:20 AM,TR,1025 Business Instructional Fac,"Chatterton, A"
2017,fall,ACCY,504,4,UNKNOWN,59162,Lecture-Discussion,B,09:30 AM - 10:50 AM,TR,1025 Business Instructional Fac,"Chatterton, A"
2017,fall,ACCY,504,4,UNKNOWN,64875,Lecture-Discussion,C,11:00 AM - 12:20 PM,TR,3063 Business Instructional Fac,"Peecher, M"
2017,fall,ACCY,505,2,UNKNOWN,31339,Lecture-Discussion,A,12:30 PM - 01:50 PM,TR,3063 Business Instructional Fac,"Chatterton, A"
2017,fall,ACCY,505,2,UNKNOWN,31341,Lecture-Discussion,B,02:00 PM - 03:20 PM,TR,3063 Business Instructional Fac,"Holder, D"
2017,fall,ACCY,505,2,UNKNOWN,54993,Lecture-Discussion,C,03:30 PM - 04:50 PM,TR,3063 Business Instructional Fac,"Holder, D"
2017,fall,ACCY,505,2,UNKNOWN,57605,Lecture-Discussion,D,08:00 AM - 09:20 AM,TR,3003 Business Instructional Fac,"Holder, C"
2017,fall,ACCY,510,4,UNKNOWN,49275,Lecture-Discussion,D,02:00 PM - 03:20 PM,TR,2005 Business Instructional Fac,"Steward, C"
2017,fall,ACCY,510,4,UNKNOWN,61974,Lecture-Discussion,E,12:30 PM - 01:50 PM,TR,2011 Business Instructional Fac,"Hepp, J"
2017,fall,ACCY,510,4,UNKNOWN,62037,Lecture-Discussion,F,11:00 AM - 12:20 PM,TR,2011 Business Instructional Fac,"Hepp, J"
2017,fall,ACCY,510,4,UNKNOWN,63121,Lecture-Discussion,G,03:30 PM - 04:50 PM,TR,2005 Business Instructional Fac,"Steward, C"
2017,fall,ACCY,512,4,UNKNOWN,51813,Lecture-Discussion,A,11:00 AM - 12:20 PM,TR,2063 Business Instructional Fac,"Du, F"
2017,fall,ACCY,512,4,UNKNOWN,51816,Lecture-Discussion,D,09:30 AM - 10:50 AM,TR,2063 Business Instructional Fac,"Du, F"
2017,fall,ACCY,515,4,UNKNOWN,46977,Lecture-Discussion,A,02:00 PM - 03:20 PM,MW,3041 Business Instructional Fac,"Zhou, Y"
2017,fall,ACCY,515,4,UNKNOWN,46978,Lecture-Discussion,B,09:30 AM - 10:50 AM,MW,2011 Business Instructional Fac,"Zhou, Y"
