0,1,2,3,4,5,6,7,8,9,10,11,12
2016,fall,ENGL,103,3,UNKNOWN,32288,Lecture-Discussion,D,11:00 AM - 11:50 AM,MWF,104English Building,"Farmer, C"
2016,fall,ENGL,225,3,UNKNOWN,59989,Lecture-Discussion,A,11:00 AM - 12:20 PM,MW,259English Building,"Coyoca, WPeralta, C"
2016,fall,ENGL,224,3,UNKNOWN,61638,Lecture-Discussion,A,03:30 PM - 04:50 PM,TR,313Gregory Hall,"Diaz-Kozlowski, T"
2016,fall,ENGL,223,3,UNKNOWN,35639,Lecture-Discussion,M,11:00 AM - 12:20 PM,MW,150English Building,"Harris, R"
2016,fall,ENGL,104,3,UNKNOWN,33780,Lecture-Discussion,AE1,11:00 AM - 12:15 PM,WF,148Armory,"Basu, A"
2016,fall,ENGL,104,3,UNKNOWN,33797,Lecture-Discussion,AE2,12:30 PM - 01:45 PM,WF,148Armory,"Basu, A"
2016,fall,ENGL,104,3,UNKNOWN,43290,Lecture-Discussion,AE3,09:30 AM - 10:45 AM,WF,148Armory,"Slobodnik, S"
2016,fall,ENGL,104,3,UNKNOWN,54913,Lecture-Discussion,AE4,12:30 PM - 01:45 PM,TR,148Armory,"Capino, J"
2016,fall,ENGL,104,3,UNKNOWN,33810,Lecture-Discussion,AE5,03:30 PM - 04:45 PM,TR,61English Building,"Capino, J"
2016,fall,ENGL,245,3,UNKNOWN,51261,Lecture-Discussion,Q,12:30 PM - 01:45 PM,TR,150English Building,"Wright, D"
2016,fall,ENGL,261,3,UNKNOWN,65535,Lecture-Discussion,Q,12:30 PM - 01:45 PM,TR,143Henry Administration Bldg,"Wright, C"
2016,fall,ENGL,514,4,UNKNOWN,39510,Lecture-Discussion,G,03:00 PM - 04:50 PM,M,113English Building,"Wright, C"
2016,fall,ENGL,416,3,UNKNOWN,46736,Lecture-Discussion,1G,02:00 PM - 03:15 PM,TR,1065Lincoln Hall,"Perry, C"
2016,fall,ENGL,416,3,UNKNOWN,30167,Lecture-Discussion,1U,02:00 PM - 03:15 PM,TR,1065Lincoln Hall,"Perry, C"
2016,fall,ENGL,259,3,UNKNOWN,33983,Lecture-Discussion,D,11:00 AM - 11:50 AM,MWF,131English Building,"Bascom, B"
2016,fall,ENGL,259,3,UNKNOWN,55608,Lecture-Discussion,Q,12:30 PM - 01:45 PM,TR,115English Building,"Freeburg, C"
2016,fall,ENGL,476,3,UNKNOWN,56412,Lecture-Discussion,1G,11:00 AM - 12:15 PM,TR,149English Building,"Wood, G"
2016,fall,ENGL,476,3,UNKNOWN,56411,Lecture-Discussion,1U,11:00 AM - 12:15 PM,TR,149English Building,"Wood, G"
2016,fall,ENGL,359,3,UNKNOWN,46578,Lecture-Discussion,N,12:30 PM - 01:50 PM,TR,G46Foreign Languages Building,"Anderson Bliss, J"
2016,fall,ENGL,373,3,UNKNOWN,54657,Lecture-Discussion,N,10:00 AM - 11:50 AM,TR,148Armory,"Somerville, S"
2016,fall,ENGL,418,3,UNKNOWN,40436,Lecture-Discussion,1G,11:00 AM - 12:15 PM,TR,137Armory,"Newcomb, L"
2016,fall,ENGL,418,3,UNKNOWN,32335,Lecture-Discussion,1U,11:00 AM - 12:15 PM,TR,137Armory,"Newcomb, L"
2016,fall,ENGL,374,3,UNKNOWN,61944,Lecture-Discussion,F,02:00 PM - 03:50 PM,MW,148Armory,"Camargo, S"
2016,fall,ENGL,431,3,UNKNOWN,43397,Lecture-Discussion,1G,01:00 PM - 01:50 PM,MWF,127English Building,"Underwood, W"
2016,fall,ENGL,431,3,UNKNOWN,43396,Lecture-Discussion,1U,01:00 PM - 01:50 PM,MWF,127English Building,"Underwood, W"
2016,fall,ACE,592,0,UNKNOWN,67217,Lecture-Discussion,BD,09:00 AM - 11:50 AM,R,135English Building,"Christensen, P"
2016,fall,ACE,592,0,UNKNOWN,63390,Lecture-Discussion,ERG,01:30 PM - 02:50 PM,MW,313Mumford Hall,"Ando, A"
2016,fall,ACE,592,0,UNKNOWN,63389,Lecture-Discussion,ERU,01:30 PM - 02:50 PM,MW,313Mumford Hall,"Ando, A"
2016,fall,ACE,592,0,UNKNOWN,60887,Lecture-Discussion,ES,01:30 PM - 02:50 PM,W,320Mumford Hall,"Fan, L"
2016,fall,ACE,592,0,UNKNOWN,65581,Lecture-Discussion,LR,03:30 PM - 04:50 PM,T,FLaw Building,"Kesan, J"
2016,fall,ACE,592,0,UNKNOWN,46046,Lecture-Discussion,ME,03:30 PM - 04:50 PM,MWF,316NMumford Hall,"Bullock, D"
2016,fall,ACE,199,1,UNKNOWN,62830,Lecture-Discussion,FAP,12:30 PM - 01:50 PM,TR,313Mumford Hall,"Coppess, J"
2016,fall,ACE,210,3,UNKNOWN,61563,Lecture,AL1,02:00 PM - 02:50 PM,MW,134Temple Hoyne Buell Hall,"Christensen, P"
2016,fall,ACE,452,2,UNKNOWN,66684,Lecture-Discussion,A3,02:00 PM - 03:20 PM,TR,106David Kinley Hall,"D'Almeida, F"
2016,fall,ACE,455,3,UNKNOWN,56174,Lecture-Discussion,M,01:00 PM - 02:20 PM,MW,161Noyes Laboratory,"Baylis, K"
2016,fall,ACE,398,1,UNKNOWN,59183,Lecture-Discussion,BP,05:00 PM - 07:50 PM,T,426Mumford Hall,"Ellison, BPaulson, N"
2016,fall,ACE,398,1,UNKNOWN,66721,Lecture-Discussion,FP,03:00 PM - 04:50 PM,R,426Mumford Hall,"Kawasaki, SKuebler, J"
2016,fall,ACE,255,3,UNKNOWN,49417,Lecture-Discussion,M,09:30 AM - 10:50 AM,TR,316NMumford Hall,"Allen-Smith, J"
2016,fall,ACE,251,3,UNKNOWN,49101,Lecture,AL1,09:00 AM - 09:50 AM,MW,134Temple Hoyne Buell Hall,"Rios-Neto, E"
2016,fall,ACE,345,3,UNKNOWN,53592,Lecture-Discussion,X,12:00 PM - 12:50 PM,MWF,120Architecture Building,"Paulson, N"
2016,fall,ACE,406,3,UNKNOWN,48924,Lecture-Discussion,GR,12:30 PM - 01:50 PM,TR,161Noyes Laboratory,"Endres, A"
2016,fall,ACE,406,3,UNKNOWN,48925,Lecture-Discussion,UG,12:30 PM - 01:50 PM,TR,161Noyes Laboratory,"Endres, A"
2016,fall,ACE,346,3,UNKNOWN,60156,Lecture-Discussion,A,08:00 AM - 09:20 AM,MW,132Bevier Hall,"Breen, J"
2016,fall,ACE,321,3,UNKNOWN,65659,Lecture,H,03:30 PM - 04:50 PM,TR,1090Lincoln Hall,"Hinchliffe, J"
2016,fall,ACE,520,4,UNKNOWN,47370,Lecture-Discussion,T,09:00 AM - 10:20 AM,MW,"22ACES Lib, Info & Alum Ctr","Serra Devesa, M"
2016,fall,ACE,341,1,UNKNOWN,65063,Lecture-Discussion,AMM,01:30 PM - 02:20 PM,MW,426Mumford Hall,"Barnard, JStoddard, P"
2016,fall,ACE,341,1,UNKNOWN,65167,Lecture-Discussion,CEF,11:00 AM - 11:50 AM,TR,313Mumford Hall,"Finnegan, AMiller, T"
2016,fall,ACE,341,1,UNKNOWN,65064,Lecture-Discussion,CFP,02:00 PM - 02:50 PM,TR,313Mumford Hall,"Ewing, CMiller, T"
2016,fall,ACE,341,1,UNKNOWN,44207,Lecture-Discussion,FAA,03:00 PM - 03:50 PM,MW,426Mumford Hall,"Finnegan, A"
2016,fall,ACE,571,2,UNKNOWN,63337,Lecture-Discussion,B,03:00 PM - 03:50 PM,F,316SMumford Hall,"Arends-Kuenning, M"
2016,fall,ACE,571,2,,,Lecture-Discussion,B,03:00 PM - 04:20 PM,MW,316SMumford Hall,"Arends-Kuenning, M"
2016,fall,ACE,427,3,UNKNOWN,64899,Lecture-Discussion,M,12:30 PM - 01:50 PM,R,"30ACES Lib, Info & Alum Ctr","Mallory, M"
2016,fall,ACE,427,3,,,Lecture-Discussion,M,12:30 PM - 01:50 PM,T,W109Turner Hall,"Mallory, M"
2016,fall,ACE,501,4,UNKNOWN,29727,Lecture-Discussion,C,10:00 AM - 11:50 AM,MWF,316NMumford Hall,"Nelson, C"
2016,fall,ACE,562,2,UNKNOWN,29715,Lecture-Discussion,C,09:30 AM - 10:50 AM,MW,313Mumford Hall,"Crost, B"
2016,fall,ACE,564,2,UNKNOWN,48582,Lecture-Discussion,C,09:30 AM - 10:50 AM,MW,313Mumford Hall,"Crost, B"
2016,fall,ACE,306,3,UNKNOWN,52038,Lecture-Discussion,P,09:30 AM - 10:50 AM,TR,242Bevier Hall,"Endres, A"
2016,fall,ACE,444,3,UNKNOWN,51727,Lecture-Discussion,GR,09:30 AM - 10:50 AM,T,426Mumford Hall,"Schnitkey, G"
2016,fall,ACE,444,3,UNKNOWN,56181,Lecture-Discussion,GR2,01:30 PM - 02:50 PM,T,426Mumford Hall,"Schnitkey, G"
2016,fall,ACE,444,3,UNKNOWN,51728,Lecture-Discussion,UG,09:30 AM - 10:50 AM,T,426Mumford Hall,"Schnitkey, G"
2016,fall,ACE,444,3,UNKNOWN,56182,Lecture-Discussion,UG2,01:30 PM - 02:50 PM,T,426Mumford Hall,"Schnitkey, G"
2016,fall,ACE,261,4,UNKNOWN,31419,Lecture,AL1,03:30 PM - 04:50 PM,TR,W109Turner Hall,"Rubin, O"
2016,fall,ACE,240,3,UNKNOWN,51717,Lecture,AL1,09:30 AM - 10:50 AM,TR,103Mumford Hall,"Stoddard, P"
2016,fall,ACE,100,4,UNKNOWN,36722,Lecture,AL1,09:30 AM - 10:50 AM,TR,149National Soybean Res Ctr,"Gundersen, L"
2016,fall,ACE,500,4,UNKNOWN,29725,Lecture-Discussion,B,03:00 PM - 04:20 PM,TR,307David Kinley Hall,"Mallory, M"
2016,fall,ACE,222,3,UNKNOWN,29698,Lecture-Discussion,S,02:00 PM - 03:20 PM,TR,149National Soybean Res Ctr,"Stoddard, P"
2016,fall,ACE,435,3,UNKNOWN,40970,Lecture-Discussion,GR,03:00 PM - 04:20 PM,MW,W109Turner Hall,"Michelson, H"
2016,fall,ACE,435,3,UNKNOWN,29710,Lecture-Discussion,UG,03:00 PM - 04:20 PM,MW,W109Turner Hall,"Michelson, H"
2016,fall,ACE,471,3,UNKNOWN,61497,Lecture-Discussion,B,09:00 AM - 10:20 AM,MW,"29ACES Lib, Info & Alum Ctr","Arends-Kuenning, M"
2016,fall,ACE,411,3,UNKNOWN,62829,Lecture-Discussion,B,11:00 AM - 12:20 PM,TR,140Burrill Hall,"Baylis, K"
2016,fall,ACE,531,2,UNKNOWN,63336,Lecture-Discussion,A,03:00 PM - 03:50 PM,F,316SMumford Hall,"Arends-Kuenning, M"
2016,fall,ACE,531,2,,,Lecture-Discussion,A,03:00 PM - 04:20 PM,MW,316SMumford Hall,"Arends-Kuenning, M"
2016,fall,ACE,428,3,UNKNOWN,43123,Lecture-Discussion,T,03:30 PM - 04:50 PM,TR,1092Lincoln Hall,"Cruz, J"
2016,fall,ACE,432,3,UNKNOWN,57775,Lecture-Discussion,M,09:30 AM - 10:50 AM,TR,313Mumford Hall,"Kuethe, T"
2016,fall,ACE,499,1,UNKNOWN,66720,Lecture-Discussion,AUD,08:00 AM - 09:20 AM,TR,426Mumford Hall,"Martin, D"
2016,fall,ACE,499,1,UNKNOWN,66962,Lecture-Discussion,GR,09:30 AM - 10:50 AM,TR,"22ACES Lib, Info & Alum Ctr","Dall'Erba, S"
2016,fall,ACE,499,1,UNKNOWN,66963,Lecture-Discussion,UG,09:30 AM - 10:50 AM,TR,"22ACES Lib, Info & Alum Ctr","Dall'Erba, S"
2016,fall,ITAL,505,4,UNKNOWN,67395,Lecture-Discussion,B,01:00 PM - 02:50 PM,F,313Davenport Hall,"Hill, L"
2016,fall,ITAL,199,1,UNKNOWN,49279,Lecture-Discussion,D,ARRANGED -,,,
2016,fall,ITAL,580,4,UNKNOWN,56698,Lecture-Discussion,F,02:00 PM - 05:00 PM,W,325Gregory Hall,"Bowles, M"
2016,fall,ITAL,210,3,UNKNOWN,30448,Lecture-Discussion,D,02:00 PM - 03:20 PM,TR,313Davenport Hall,"Derhemi, E"
2016,fall,ITAL,530,4,UNKNOWN,66699,Lecture-Discussion,G,03:00 PM - 04:50 PM,W,1046Foreign Languages Building,"Rota, E"
2016,fall,ITAL,460,3,UNKNOWN,33697,Lecture-Discussion,G4,12:30 PM - 01:50 PM,TR,134Armory,"Yan, X"
2016,fall,ITAL,460,3,UNKNOWN,33437,Lecture-Discussion,U3,12:30 PM - 01:50 PM,TR,134Armory,"Yan, X"
2016,fall,ITAL,415,3,UNKNOWN,66659,Lecture-Discussion,A3,12:30 PM - 01:50 PM,TR,146Armory,"Rota, E"
2016,fall,ITAL,415,3,UNKNOWN,66660,Lecture-Discussion,A4,12:30 PM - 01:50 PM,TR,146Armory,"Rota, E"
2016,fall,ITAL,240,3,UNKNOWN,53944,Lecture-Discussion,E,11:00 AM - 12:20 PM,TR,315Gregory Hall,"Stoppino, E"
2016,fall,ITAL,489,3,UNKNOWN,33658,Lecture-Discussion,G4,02:00 PM - 02:50 PM,MWF,,"Montrul, S"
2016,fall,ITAL,489,3,UNKNOWN,33459,Lecture-Discussion,U3,02:00 PM - 02:50 PM,MWF,,"Montrul, S"
2016,fall,ITAL,510,4,UNKNOWN,49647,Lecture-Discussion,NS,03:00 PM - 04:50 PM,T,1022Foreign Languages Building,"Stoppino, E"
2016,fall,ITAL,102,4,UNKNOWN,31839,Lecture-Discussion,D1,10:00 AM - 10:50 AM,MTWR,1136Foreign Languages Building,"Boglioni, EHill, L"
2016,fall,ITAL,102,4,UNKNOWN,59487,Lecture-Discussion,D2,11:00 AM - 11:50 AM,MTWR,1134Foreign Languages Building,"Ferrari, FHill, L"
2016,fall,ITAL,102,4,UNKNOWN,59488,Lecture-Discussion,E2,01:00 PM - 01:50 PM,MTWR,1126Foreign Languages Building,"Ferrari, FHill, L"
2016,fall,ITAL,103,4,UNKNOWN,31847,Lecture-Discussion,C1,11:00 AM - 11:50 AM,R,1022Lincoln Hall,"Derhemi, EHill, L"
2016,fall,ITAL,103,4,,,Lecture-Discussion,C1,11:00 AM - 11:50 AM,MTW,1060Lincoln Hall,"Derhemi, EHill, L"
2016,fall,ITAL,103,4,UNKNOWN,31853,Lecture-Discussion,F1,01:00 PM - 01:50 PM,MW,219Gregory Hall,"Hill, LSpagnolo, P"
2016,fall,ITAL,103,4,,,Lecture-Discussion,F1,01:00 PM - 01:50 PM,R,317David Kinley Hall,"Hill, LSpagnolo, P"
2016,fall,ITAL,103,4,,,Lecture-Discussion,F1,01:00 PM - 01:50 PM,T,317Gregory Hall,"Hill, LSpagnolo, P"
2016,fall,ITAL,103,4,UNKNOWN,31851,Lecture-Discussion,H,02:00 PM - 02:50 PM,MTWR,G36Foreign Languages Building,"Hill, L"
2016,fall,ITAL,101,4,UNKNOWN,59481,Lecture-Discussion,B2,09:00 AM - 09:50 AM,MTWR,313Davenport Hall,"Hill, LTaddei, F"
2016,fall,ITAL,101,4,UNKNOWN,45680,Lecture-Discussion,C1,10:00 AM - 10:50 AM,MTWR,313Davenport Hall,"Facetti, EHill, L"
2016,fall,ITAL,101,4,UNKNOWN,35261,Lecture-Discussion,D1,11:00 AM - 11:50 AM,MTWR,313Davenport Hall,"Flack, CHill, L"
2016,fall,ITAL,101,4,UNKNOWN,35297,Lecture-Discussion,F1,01:00 PM - 01:50 PM,MTWR,313Davenport Hall,"Flack, CHill, L"
2016,fall,ITAL,101,4,UNKNOWN,35341,Lecture-Discussion,G1,07:00 PM - 08:50 PM,MW,313Davenport Hall,"Hill, LTaddei, F"
2016,fall,ITAL,101,4,UNKNOWN,59486,Lecture-Discussion,G2,07:00 PM - 08:50 PM,TR,313Davenport Hall,"Hill, LNardecchia, F"
2016,fall,ITAL,104,4,UNKNOWN,31865,Lecture-Discussion,G,12:00 PM - 12:50 PM,MTWR,313Davenport Hall,"Hill, L"
2016,fall,ITAL,220,3,UNKNOWN,40174,Lecture-Discussion,C,03:30 PM - 04:50 PM,TR,113Davenport Hall,"Derhemi, E"
2016,fall,THEA,211,3,UNKNOWN,39401,Lecture-Discussion,A,03:00 PM - 04:50 PM,MW,3601Krannert Center for Perf Arts,"Miller, T"
2016,fall,THEA,450,1,UNKNOWN,54499,Lecture-Discussion,SM,12:00 PM - 01:20 PM,W,4503Krannert Center for Perf Arts,"Ciofalo, TKocher, C"
2016,fall,THEA,451,3,UNKNOWN,30986,Lecture-Discussion,A,10:30 AM - 11:50 AM,TR,3601Krannert Center for Perf Arts,"Kocher, C"
2016,fall,THEA,110,3,UNKNOWN,66728,Lecture,AL1,02:00 PM - 02:50 PM,MF,1310Digital Computer Laboratory,"Morrissette, JPrendergast, RWooley, R"
2016,fall,THEA,231,3,UNKNOWN,30980,Lecture-Discussion,C1,09:00 AM - 11:50 AM,T,3607Krannert Center for Perf Arts,"Van Tassell, EWood, C"
2016,fall,THEA,170,3,UNKNOWN,39392,Lecture-Discussion,A,08:30 AM - 09:50 AM,MWF,,"Kadish, JMorrissette, J"
2016,fall,THEA,170,3,,,Lecture-Discussion,A,08:30 AM - 09:50 AM,MWF,2418Krannert Center for Perf Arts,"Kadish, JMorrissette, J"
2016,fall,THEA,170,3,UNKNOWN,33290,Lecture-Discussion,C,08:30 AM - 09:50 AM,MW,160Armory,"Coughtry, C"
2016,fall,THEA,170,3,UNKNOWN,35138,Lecture-Discussion,E,10:00 AM - 11:20 AM,MW,160Armory,"Prentiss, M"
2016,fall,THEA,170,3,UNKNOWN,35311,Lecture-Discussion,F,10:00 AM - 11:20 AM,TR,160Armory,"Wilson, C"
2016,fall,THEA,170,3,UNKNOWN,35022,Lecture-Discussion,G,08:30 AM - 09:50 AM,TR,160Armory,"Gleaves, J"
2016,fall,THEA,425,3,UNKNOWN,30981,Lecture-Discussion,A,02:00 PM - 03:50 PM,MW,,"Griggs, J"
2016,fall,THEA,425,3,,,Lecture-Discussion,A,02:00 PM - 03:50 PM,MW,,"Griggs, J"
2016,fall,THEA,360,4,UNKNOWN,53231,Lecture-Discussion,A,01:30 PM - 02:50 PM,MWF,1060Lincoln Hall,"Davis, PThiel, S"
2016,fall,THEA,426,3,UNKNOWN,54351,Lecture,A,09:30 AM - 11:00 AM,TR,,"Donley, A"
2016,fall,THEA,560,4,UNKNOWN,47952,Lecture,CRT,09:00 AM - 11:50 AM,T,4506Krannert Center for Perf Arts,"Robinson, V"
2016,fall,THEA,560,4,UNKNOWN,36087,Lecture,LEC,06:30 PM - 09:20 PM,M,4503Krannert Center for Perf Arts,"Davis, P"
2016,fall,THEA,208,3,UNKNOWN,54379,Lecture-Discussion,A,11:00 AM - 11:50 AM,MWF,112Speech & Hearing Science Bldg,"Hsieh, YKim, MRobinson, V"
2016,fall,THEA,591,0,UNKNOWN,42804,Lecture,RC,ARRANGED -,,,
2016,fall,THEA,550,4,UNKNOWN,35095,Lecture-Discussion,C1,09:00 AM - 11:50 AM,T,3607Krannert Center for Perf Arts,"Perry, RWood, C"
2016,fall,THEA,550,4,UNKNOWN,40540,Lecture,F,01:00 PM - 02:50 PM,TR,,"de Velder, A"
2016,fall,THEA,550,4,UNKNOWN,60767,Lecture-Discussion,FCD,09:00 AM - 11:50 AM,R,,"Maslova, O"
2016,fall,THEA,101,3,UNKNOWN,54384,Lecture,AL1,12:00 PM - 12:50 PM,MF,141Wohlers Hall,"Bennett, RBywaters, SFenske, KKilzi, TMiller, TMorrissette, JScheier, JThomas, K"
2016,fall,THEA,435,2,UNKNOWN,42840,Lecture,A,09:00 AM - 10:50 AM,F,4114Krannert Center for Perf Arts,"Kidd, L"
2016,fall,THEA,415,4,UNKNOWN,45243,Lecture-Discussion,A,03:30 PM - 04:50 PM,TR,4118Krannert Center for Perf Arts,"Garcia, R"
2016,fall,THEA,417,4,UNKNOWN,39409,Lecture-Discussion,LTD,04:00 PM - 05:50 PM,TR,143Armory,"Smith, S"
2016,fall,THEA,409,3,UNKNOWN,51800,Lecture-Discussion,A3,01:30 PM - 02:50 PM,R,4503Krannert Center for Perf Arts,"Ciofalo, TKocher, C"
2016,fall,THEA,409,3,UNKNOWN,51801,Lecture-Discussion,A4,01:30 PM - 02:50 PM,R,4503Krannert Center for Perf Arts,"Ciofalo, TKocher, C"
2016,fall,THEA,437,2,UNKNOWN,42842,Lecture-Discussion,A,09:00 AM - 11:50 AM,M,,"Williams, MWinch, N"
2016,fall,THEA,430,3,UNKNOWN,62053,Lecture-Discussion,A,10:00 AM - 11:50 AM,MW,4503Krannert Center for Perf Arts,"Schultz, RStewart, A"
2016,fall,GLBL,201,2,UNKNOWN,48085,Lecture-Discussion,I,04:00 PM - 05:50 PM,MTWR,106B6Engineering Hall,"Stubbins, JUddin, R"
2016,fall,GLBL,201,2,UNKNOWN,41080,Lecture-Discussion,Q,12:00 PM - 12:50 PM,MW,103Talbot Laboratory,"Stubbins, JUddin, R"
2016,fall,GLBL,201,2,,,Lecture-Discussion,Q2,12:00 PM - 12:50 PM,MW,103Talbot Laboratory,"Stubbins, JUddin, R"
2016,fall,GLBL,440,3,UNKNOWN,66131,Lecture-Discussion,A,11:00 AM - 12:15 PM,TR,311Gregory Hall,"Sugrue, N"
2016,fall,GLBL,225,1,UNKNOWN,63888,Lecture-Discussion,A,04:00 PM - 05:20 PM,T,311Gregory Hall,"Jamal, M"
2016,fall,GLBL,494,3,UNKNOWN,54276,Lecture,A,03:30 PM - 04:50 PM,TR,1066Lincoln Hall,"Muniandy, P"
2016,fall,GLBL,240,3,UNKNOWN,63656,Lecture-Discussion,A,10:00 AM - 11:20 AM,MW,1000Lincoln Hall,"Farner, S"
2016,fall,GLBL,298,3,UNKNOWN,65776,Lecture-Discussion,SYL,05:00 PM - 06:50 PM,W,214Davenport Hall,"Allan, B"
2016,fall,GLBL,298,3,UNKNOWN,56471,Lecture-Discussion,TT,05:30 PM - 07:30 PM,M,111David Kinley Hall,"Sin, G"
2016,fall,GLBL,298,3,UNKNOWN,56472,Lecture-Discussion,UU,05:00 PM - 07:50 PM,W,19Temple Hoyne Buell Hall,"Salo, K"
2016,fall,GLBL,298,3,UNKNOWN,62187,Lecture-Discussion,XX,05:00 PM - 06:50 PM,W,G18Foreign Languages Building,"Saadah, E"
2016,fall,GLBL,350,3,UNKNOWN,65017,Lecture-Discussion,A,01:30 PM - 02:50 PM,MW,1066Lincoln Hall,"Kohli, T"
2016,fall,GLBL,296,1,UNKNOWN,54536,Lecture-Discussion,AW,05:00 PM - 05:50 PM,T,104English Building,"Williams, A"
2016,fall,GLBL,296,1,UNKNOWN,58754,Lecture-Discussion,D,02:00 PM - 02:50 PM,TR,137Armory,"Schrag, D"
2016,fall,GLBL,296,1,UNKNOWN,66693,Lecture-Discussion,MT,06:00 PM - 07:20 PM,W,241Armory,"Kohli, TMishra, M"
2016,fall,GLBL,296,1,UNKNOWN,66694,Lecture-Discussion,SL,09:00 AM - 10:50 AM,T,134Armory,"Wedig, T"
2016,fall,GLBL,296,1,UNKNOWN,61853,Lecture-Discussion,WHD,02:00 PM - 03:50 PM,W,255Armory,"Kilgore, J"
2016,fall,GLBL,100,3,UNKNOWN,54575,Lecture-Discussion,A,02:00 PM - 03:20 PM,TR,432Armory,"Muniandy, P"
2016,fall,GLBL,100,3,UNKNOWN,54577,Lecture-Discussion,B,11:00 AM - 12:20 PM,MW,1028Lincoln Hall,"Bonatti, V"
2016,fall,GLBL,100,3,UNKNOWN,54856,Lecture-Discussion,C,01:00 PM - 02:20 PM,MW,1028Lincoln Hall,"Fogelman, C"
2016,fall,GLBL,100,3,UNKNOWN,60712,Lecture-Discussion,D,03:30 PM - 04:50 PM,TR,1028Lincoln Hall,"Fogelman, C"
2016,fall,GLBL,100,3,UNKNOWN,61401,Lecture-Discussion,E,03:30 PM - 04:50 PM,MW,111APennsylvania Lounge Bld - PAR,"Zhang, G"
2016,fall,GLBL,100,3,UNKNOWN,54580,Lecture-Discussion,F,12:30 PM - 02:50 PM,TR,322David Kinley Hall,"Hercog, M"
2016,fall,GLBL,483,1,UNKNOWN,34535,Lecture,A,04:00 PM - 04:50 PM,T,212Davenport Hall,"Singer, C"
2016,fall,GLBL,118,3,UNKNOWN,41060,Lecture,A,01:00 PM - 01:50 PM,MWF,THEATLincoln Hall,"Altaner, SZhao, F"
2016,fall,GLBL,221,3,UNKNOWN,66495,Lecture,AL1,11:00 AM - 11:50 AM,MW,319Gregory Hall,"Jefferson, BTripathy, P"
2016,fall,GLBL,220,3,UNKNOWN,60293,Lecture-Discussion,A,03:30 PM - 04:50 PM,MW,1066Lincoln Hall,"Wedig, T"
2016,fall,CHIN,201,5,UNKNOWN,31583,Lecture-Discussion,A,08:00 AM - 08:50 AM,MTWRF,336Davenport Hall,"Packard, JYang, W"
2016,fall,CHIN,201,5,UNKNOWN,31582,Lecture-Discussion,B,09:00 AM - 09:50 AM,MTWRF,336Davenport Hall,"Packard, JZhang, X"
2016,fall,CHIN,201,5,UNKNOWN,54732,Lecture-Discussion,C,10:00 AM - 10:50 AM,MTWRF,336Davenport Hall,"Packard, JWang, Y"
2016,fall,CHIN,201,5,UNKNOWN,42602,Lecture-Discussion,D,11:00 AM - 11:50 AM,MTWRF,336Davenport Hall,"Ma, QPackard, J"
2016,fall,CHIN,201,5,UNKNOWN,45861,Lecture-Discussion,X,12:00 PM - 12:50 PM,MTWRF,336Davenport Hall,"Packard, JZhou, Y"
2016,fall,CHIN,203,5,UNKNOWN,31585,Lecture-Discussion,B,09:00 AM - 09:50 AM,MWF,G18Foreign Languages Building,"Packard, JZhang, S"
2016,fall,CHIN,203,5,UNKNOWN,50724,Lecture-Discussion,C,10:00 AM - 10:50 AM,MW,111Gregory Hall,"Packard, JZheng, H"
2016,fall,CHIN,203,5,,,Lecture-Discussion,C,10:00 AM - 10:50 AM,F,241Armory,"Packard, JZheng, H"
2016,fall,CHIN,203,5,,,Lecture-Discussion,C,10:00 AM - 10:50 AM,TR,370Armory,"Packard, JZheng, H"
2016,fall,CHIN,203,5,UNKNOWN,31586,Lecture-Discussion,D,11:00 AM - 11:50 AM,RF,1110Foreign Languages Building,"Packard, JWang, M"
2016,fall,CHIN,203,5,,,Lecture-Discussion,D,11:00 AM - 11:50 AM,MTW,1120Foreign Languages Building,"Packard, JWang, M"
2016,fall,CHIN,440,3,UNKNOWN,29979,Lecture-Discussion,F,01:00 PM - 01:50 PM,MWF,1018Foreign Languages Building,"Shih, CSun, Y"
2016,fall,CHIN,440,3,UNKNOWN,42884,Lecture-Discussion,FG,01:00 PM - 01:50 PM,MWF,1018Foreign Languages Building,"Shih, CSun, Y"
2016,fall,CHIN,305,5,UNKNOWN,48010,Lecture-Discussion,WKP,01:00 PM - 01:50 PM,MTWRF,1032Foreign Languages Building,"Guan, KShih, C"
2016,fall,CHIN,305,5,UNKNOWN,29973,Lecture-Discussion,X,12:00 PM - 12:50 PM,MTWRF,G18Foreign Languages Building,"Lei, YShih, C"
2016,fall,CHIN,407,3,UNKNOWN,29977,Lecture-Discussion,C,03:30 PM - 04:50 PM,TR,1112Foreign Languages Building,"Mayer, A"
2016,fall,CHIN,407,3,UNKNOWN,42883,Lecture-Discussion,CG,03:30 PM - 04:50 PM,TR,1112Foreign Languages Building,"Mayer, A"
2016,fall,CHIN,241,4,UNKNOWN,31589,Lecture-Discussion,B,11:00 AM - 11:50 AM,TR,1046Foreign Languages Building,"Packard, JPu, Y"
2016,fall,CHIN,241,4,UNKNOWN,31587,Lecture-Discussion,E,12:00 PM - 12:50 PM,MTWR,1112Foreign Languages Building,"Li, YPackard, J"
2016,fall,CHIN,221,4,UNKNOWN,45863,Lecture-Discussion,D,11:00 AM - 11:50 AM,MTWR,G18Foreign Languages Building,"Packard, JYang, Y"
2016,fall,HORT,301,4,UNKNOWN,32614,Lecture,AL1,10:00 AM - 11:50 AM,TR,W115Turner Hall,"Kling, G"
